ho_id,timestamp,task_type,path,isl_ms,gnd_ms,prop_ms,path_p_isl,path_p_gnd,access_cost_isl,access_cost_gnd,inv_cost_p_isl,inv_cost_p_gnd,trgsat_bg,tn_bg,amf_inst,amf_p0,amf_p1,amf_p2,amf_ms,amf_rho,amf_x,amf_cost,smf_inst,smf_p0,smf_p1,smf_p2,smf_ms,smf_rho,smf_x,smf_cost,upf_inst,upf_p0,upf_p1,upf_p2,upf_ms,upf_rho,upf_x,upf_cost,core_ms,total_ms,on_amf_p0,on_amf_p1,on_amf_p2,on_smf_p0,on_smf_p1,on_smf_p2,on_upf_p0,on_upf_p1,on_upf_p2,gnd_amf_p0,gnd_amf_p1,gnd_amf_p2,gnd_smf_p0,gnd_smf_p1,gnd_smf_p2,gnd_upf_p0,gnd_upf_p1,gnd_upf_p2,on_amf_B0,on_amf_B1,on_amf_B2,on_smf_B0,on_smf_B1,on_smf_B2,on_upf_B0,on_upf_B1,on_upf_B2,gnd_amf_B0,gnd_amf_B1,gnd_amf_B2,gnd_smf_B0,gnd_smf_B1,gnd_smf_B2,gnd_upf_B0,gnd_upf_B1,gnd_upf_B2,global_oracle_ms,access_regret_ms,inst_regret_ms,global_regret_ms,cum_access_regret_ms,cum_inst_regret_ms,cum_global_regret_ms
1,2026-05-15T05:29:12.050172+00:00,browsing,GND,16.055,40.473,40.473,0.5,0.5,25.358,48.3,0.6557,0.3443,0.525,0.35,2,0.3333,0.3333,0.3333,0.408,0.421,-0.10924,-0.27309,0,0.3333,0.3333,0.3333,0.203,0.2714,-0.07968,-0.59098,1,0.3333,0.3333,0.3333,0.159,0.1821,-0.13405,-1.08581,0.77,49.071,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,28.276,22.943,0.18,20.795,22.943,0.18,20.795
2,2026-05-15T05:29:18.058086+00:00,browsing,ISL,40.618,43.542,40.618,0.5,0.5,50.303,51.435,0.5056,0.4944,0.542,0.3552,2,0.3333,0.3333,0.3333,4.542,0.6006,0.05422,0.0782,1,0.3333,0.3333,0.3333,0.672,0.4959,-0.2328,-0.67114,0,0.3333,0.3333,0.3333,0.8,0.5,-0.52001,-2.74925,6.014,56.317,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,52.026,0.0,3.066,4.292,22.943,3.246,25.087
3,2026-05-15T05:29:24.080819+00:00,browsing,GND,21.116,25.436,25.436,0.5,0.5,31.217,33.394,0.5168,0.4832,0.559,0.3605,1,0.3333,0.3333,0.3333,0.302,0.3212,-0.11984,-0.45728,0,0.3333,0.3333,0.3333,0.323,0.275,-0.06766,-0.47628,2,0.3333,0.3333,0.3333,0.321,0.2755,-0.11785,-0.48612,0.946,34.341,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,33.985,2.177,0.355,0.355,25.12,3.601,25.442
4,2026-05-15T05:29:30.091394+00:00,browsing,ISL,28.638,26.199,28.638,0.5,0.5,39.188,34.224,0.4662,0.5338,0.5758,0.3657,0,0.3333,0.3333,0.3333,0.894,0.5016,-0.31063,-1.68961,0,0.3333,0.3333,0.3333,0.696,0.5304,-0.23043,-0.97326,1,0.3333,0.3333,0.3333,2.251,0.6667,-0.37486,-0.70535,3.841,43.029,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,34.816,4.964,0.845,8.213,30.085,4.447,33.655
5,2026-05-15T05:29:36.102020+00:00,browsing,ISL,15.921,25.276,15.921,0.5,0.5,26.958,33.369,0.5531,0.4469,0.5926,0.3709,0,0.3333,0.3333,0.3333,1.609,0.5136,-0.23911,-0.98796,2,0.3333,0.3333,0.3333,1.272,0.5622,-0.17284,-0.33573,1,0.3333,0.3333,0.3333,3.216,0.6667,-0.27844,-0.47144,6.096,33.054,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,29.97,0.0,3.084,3.084,30.085,7.531,36.739
6,2026-05-15T05:29:42.107066+00:00,browsing,ISL,19.778,25.043,19.778,0.5,0.5,31.342,33.205,0.5144,0.4856,0.6091,0.3761,0,0.3333,0.3333,0.3333,2.123,0.5238,-0.1877,-0.67867,1,0.3333,0.3333,0.3333,2.019,0.4636,-0.09812,-0.23073,1,0.3333,0.3333,0.3333,2.178,0.6667,-0.38223,-0.72571,6.32,37.662,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,33.798,0.0,3.298,3.864,30.085,10.828,40.603
