ho_id,timestamp,task_type,path,isl_ms,gnd_ms,prop_ms,path_p_isl,path_p_gnd,access_cost_isl,access_cost_gnd,inv_cost_p_isl,inv_cost_p_gnd,trgsat_bg,tn_bg,amf_inst,amf_p0,amf_p1,amf_p2,amf_ms,amf_rho,amf_x,amf_cost,smf_inst,smf_p0,smf_p1,smf_p2,smf_ms,smf_rho,smf_x,smf_cost,upf_inst,upf_p0,upf_p1,upf_p2,upf_ms,upf_rho,upf_x,upf_cost,core_ms,total_ms,on_amf_p0,on_amf_p1,on_amf_p2,on_smf_p0,on_smf_p1,on_smf_p2,on_upf_p0,on_upf_p1,on_upf_p2,gnd_amf_p0,gnd_amf_p1,gnd_amf_p2,gnd_smf_p0,gnd_smf_p1,gnd_smf_p2,gnd_upf_p0,gnd_upf_p1,gnd_upf_p2,on_amf_B0,on_amf_B1,on_amf_B2,on_smf_B0,on_smf_B1,on_smf_B2,on_upf_B0,on_upf_B1,on_upf_B2,gnd_amf_B0,gnd_amf_B1,gnd_amf_B2,gnd_smf_B0,gnd_smf_B1,gnd_smf_B2,gnd_upf_B0,gnd_upf_B1,gnd_upf_B2,global_oracle_ms,access_regret_ms,inst_regret_ms,global_regret_ms,cum_access_regret_ms,cum_inst_regret_ms,cum_global_regret_ms
45,2026-05-15T04:51:09.410149+00:00,browsing,GND,33.633,21.419,21.419,0.514,0.486,54.856,32.792,0.3741,0.6259,0.7665,0.5491,0,0.7822,0.162,0.0558,0.157,0.2304,-0.00931,-0.04134,0,0.8905,0.0855,0.024,0.171,0.1854,0.00207,0.01133,0,0.7144,0.1825,0.1031,0.148,0.1029,-0.00518,-0.04691,0.476,33.268,0.6067,0.2436,0.1497,0.5565,0.2866,0.1569,0.3787,0.2896,0.3317,0.7979,0.1522,0.05,0.9019,0.0774,0.0206,0.7627,0.1566,0.0808,0.9928,0.9675,0.9367,0.9848,0.9729,0.9395,0.9961,0.97,0.9842,0.9941,0.9821,0.9653,0.982,0.9771,0.959,1.0103,0.9992,0.9901,33.36,0.0,0.0,0.0,277.184,28.585,315.352
46,2026-05-15T04:51:15.422697+00:00,browsing,ISL,43.274,36.061,43.274,0.5121,0.4879,63.255,47.515,0.429,0.571,0.7548,0.5523,0,0.6067,0.2436,0.1497,1.112,0.5238,0.04124,0.10189,0,0.5565,0.2866,0.1569,0.987,0.5318,0.04866,0.12139,0,0.3787,0.2896,0.3317,1.63,0.5,0.06298,0.10679,3.729,66.984,0.6193,0.2379,0.1428,0.5667,0.2825,0.1508,0.3832,0.2851,0.3316,0.7979,0.1522,0.05,0.9019,0.0774,0.0206,0.7627,0.1566,0.0808,0.9909,0.9637,0.931,0.9825,0.9697,0.935,0.9941,0.9662,0.9817,0.9941,0.9821,0.9653,0.982,0.9771,0.959,1.0103,0.9992,0.9901,48.083,15.74,0.683,18.901,292.924,29.268,334.253
47,2026-05-15T04:51:21.438231+00:00,browsing,GND,12.838,27.311,27.311,0.5115,0.4885,31.658,38.846,0.551,0.449,0.7425,0.5553,0,0.7979,0.1522,0.05,0.454,0.224,0.02044,0.08504,0,0.9019,0.0774,0.0206,0.253,0.1796,0.0103,0.05503,0,0.7627,0.1566,0.0808,0.09,0.1029,-0.01096,-0.10214,0.798,39.644,0.6193,0.2379,0.1428,0.5667,0.2825,0.1508,0.3832,0.2851,0.3316,0.8085,0.1458,0.0457,0.9113,0.0708,0.0179,0.8089,0.1299,0.0612,0.9909,0.9637,0.931,0.9825,0.9697,0.935,0.9941,0.9662,0.9817,0.9925,0.9812,0.9635,0.981,0.9759,0.9571,1.0125,0.999,0.989,34.725,7.188,0.231,4.919,300.112,29.499,339.172
48,2026-05-15T04:51:27.445144+00:00,browsing,ISL,28.089,33.712,28.089,0.5131,0.4869,45.829,45.326,0.4972,0.5028,0.7295,0.5582,1,0.6193,0.2379,0.1428,1.506,0.6488,0.08061,0.13564,0,0.5667,0.2825,0.1508,0.519,0.5328,0.00186,0.00493,2,0.3832,0.2851,0.3316,1.548,0.5667,0.05476,0.08181,3.572,49.402,0.6317,0.2325,0.1357,0.5801,0.2761,0.1438,0.3886,0.2798,0.3316,0.8085,0.1458,0.0457,0.9113,0.0708,0.0179,0.8089,0.1299,0.0612,0.9896,0.9612,0.9255,0.9824,0.9665,0.9308,0.9933,0.9624,0.9801,0.9925,0.9812,0.9635,0.981,0.9759,0.9571,1.0125,0.999,0.989,45.892,0.503,0.492,3.509,300.615,29.991,342.682
49,2026-05-15T04:51:33.467540+00:00,browsing,GND,19.024,21.645,21.645,0.5133,0.4867,35.762,33.337,0.4824,0.5176,0.716,0.5611,0,0.8085,0.1458,0.0457,0.291,0.2184,0.00412,0.01774,0,0.9113,0.0708,0.0179,0.252,0.1745,0.01023,0.05463,0,0.8089,0.1299,0.0612,0.169,0.1029,-0.00307,-0.02763,0.713,34.049,0.6317,0.2325,0.1357,0.5801,0.2761,0.1438,0.3886,0.2798,0.3316,0.8207,0.138,0.0412,0.9187,0.0646,0.0167,0.8433,0.1096,0.0471,0.9896,0.9612,0.9255,0.9824,0.9665,0.9308,0.9933,0.9624,0.9801,0.9921,0.9803,0.9618,0.9799,0.9746,0.9553,1.013,0.9987,0.9879,33.902,0.0,0.148,0.148,300.615,30.139,342.829
50,2026-05-15T04:51:39.477738+00:00,browsing,ISL,13.492,26.495,13.492,0.5132,0.4868,29.303,38.262,0.5663,0.4337,0.702,0.5638,0,0.6317,0.2325,0.1357,0.792,0.5429,0.00915,0.02349,1,0.5801,0.2761,0.1438,1.105,0.5872,0.06046,0.11549,1,0.3886,0.2798,0.3316,2.052,0.6667,0.10517,0.12778,3.948,33.251,0.646,0.2253,0.1287,0.5899,0.2723,0.1377,0.3941,0.2756,0.3303,0.8207,0.138,0.0412,0.9187,0.0646,0.0167,0.8433,0.1096,0.0471,0.9891,0.9573,0.9202,0.9806,0.9643,0.9267,0.9925,0.96,0.9776,0.9921,0.9803,0.9618,0.9799,0.9746,0.9553,1.013,0.9987,0.9879,32.381,0.0,0.869,0.869,300.615,31.008,343.699
51,2026-05-15T04:51:45.503655+00:00,browsing,ISL,19.099,29.017,19.099,0.5151,0.4849,34.053,40.859,0.5454,0.4546,0.6875,0.5665,0,0.646,0.2253,0.1287,1.102,0.5416,0.04017,0.09904,0,0.5899,0.2723,0.1377,0.52,0.5199,0.00201,0.0053,0,0.3941,0.2756,0.3303,1.167,0.5,0.01667,0.02933,2.789,36.841,0.658,0.2194,0.1226,0.603,0.2658,0.1312,0.4002,0.2706,0.3292,0.8207,0.138,0.0412,0.9187,0.0646,0.0167,0.8433,0.1096,0.0471,0.9872,0.9535,0.9151,0.9805,0.9612,0.9226,0.9919,0.9563,0.9751,0.9921,0.9803,0.9618,0.9799,0.9746,0.9553,1.013,0.9987,0.9879,37.116,0.0,0.0,0.0,300.615,31.008,343.699
52,2026-05-15T04:51:51.533602+00:00,browsing,GND,21.087,29.742,29.742,0.5161,0.4839,35.249,41.656,0.5417,0.4583,0.6725,0.5691,0,0.8207,0.138,0.0412,0.35,0.2118,0.01005,0.04266,0,0.9187,0.0646,0.0167,0.263,0.1681,0.0113,0.06008,0,0.8433,0.1096,0.0471,0.214,0.1029,0.0014,0.01229,0.827,42.484,0.658,0.2194,0.1226,0.603,0.2658,0.1312,0.4002,0.2706,0.3292,0.8315,0.1311,0.0374,0.9244,0.0589,0.0167,0.8703,0.0932,0.0366,0.9872,0.9535,0.9151,0.9805,0.9612,0.9226,0.9919,0.9563,0.9751,0.9913,0.9794,0.9602,0.9787,0.9734,0.9535,1.0128,0.9985,0.9869,38.288,6.408,0.264,4.196,307.023,31.272,347.894
53,2026-05-15T04:51:57.563819+00:00,browsing,GND,31.575,30.922,30.922,0.517,0.483,45.006,42.906,0.4881,0.5119,0.6572,0.5716,0,0.8315,0.1311,0.0374,0.156,0.2101,-0.00935,-0.04144,0,0.9244,0.0589,0.0167,0.118,0.1664,-0.00323,-0.01788,0,0.8703,0.0932,0.0366,0.025,0.1029,-0.01745,-0.16866,0.3,43.206,0.658,0.2194,0.1226,0.603,0.2658,0.1312,0.4002,0.2706,0.3292,0.8442,0.1225,0.0333,0.9307,0.0526,0.0167,0.901,0.0729,0.0261,0.9872,0.9535,0.9151,0.9805,0.9612,0.9226,0.9919,0.9563,0.9751,0.9921,0.9784,0.9585,0.9791,0.9721,0.9517,1.0164,0.9982,0.9858,43.469,0.0,0.0,0.0,307.023,31.272,347.894
54,2026-05-15T04:52:03.585490+00:00,browsing,GND,21.099,21.495,21.495,0.5169,0.4831,33.857,33.548,0.4977,0.5023,0.6415,0.5739,0,0.8442,0.1225,0.0333,0.116,0.2087,-0.01337,-0.05984,0,0.9307,0.0526,0.0167,0.206,0.1649,0.00562,0.03035,1,0.901,0.0729,0.0261,0.145,0.1821,-0.00546,-0.02731,0.468,34.016,0.658,0.2194,0.1226,0.603,0.2658,0.1312,0.4002,0.2706,0.3292,0.8566,0.1139,0.0296,0.9358,0.0476,0.0167,0.9213,0.0595,0.0193,0.9872,0.9535,0.9151,0.9805,0.9612,0.9226,0.9919,0.9563,0.9751,0.9934,0.9775,0.9569,0.9785,0.9708,0.9499,1.018,0.9988,0.9847,34.111,0.0,0.0,0.0,307.023,31.272,347.894
55,2026-05-15T04:52:09.615684+00:00,browsing,GND,9.927,22.563,22.563,0.5168,0.4832,22.064,34.683,0.6112,0.3888,0.6254,0.5762,0,0.8566,0.1139,0.0296,0.246,0.2075,-0.00044,-0.00191,0,0.9358,0.0476,0.0167,0.098,0.1637,-0.00522,-0.02902,0,0.9213,0.0595,0.0193,0.059,0.1029,-0.01408,-0.13444,0.403,35.085,0.658,0.2194,0.1226,0.603,0.2658,0.1312,0.4002,0.2706,0.3292,0.8666,0.1069,0.0265,0.941,0.0423,0.0167,0.937,0.0464,0.0167,0.9872,0.9535,0.9151,0.9805,0.9612,0.9226,0.9919,0.9563,0.9751,0.9934,0.9766,0.9552,0.9791,0.9696,0.9481,1.0209,0.9986,0.9836,24.992,12.619,0.0,10.093,319.641,31.272,357.987
56,2026-05-15T04:52:15.640450+00:00,browsing,ISL,19.92,25.642,19.92,0.5201,0.4799,31.485,37.826,0.5457,0.4543,0.6091,0.5784,0,0.658,0.2194,0.1226,1.056,0.5016,0.03561,0.08813,1,0.603,0.2658,0.1312,1.414,0.5481,0.09141,0.16883,2,0.4002,0.2706,0.3292,2.105,0.5667,0.11053,0.15757,4.576,36.06,0.6697,0.2135,0.1168,0.6139,0.2605,0.1256,0.4064,0.2658,0.3278,0.8666,0.1069,0.0265,0.941,0.0423,0.0167,0.937,0.0464,0.0167,0.9855,0.95,0.9104,0.9792,0.9581,0.9189,0.9912,0.9525,0.9722,0.9934,0.9766,0.9552,0.9791,0.9696,0.9481,1.0209,0.9986,0.9836,34.367,0.0,1.693,1.693,319.641,32.965,359.68
57,2026-05-15T04:52:21.657811+00:00,browsing,ISL,29.988,28.751,29.988,0.521,0.479,41.025,40.997,0.4998,0.5002,0.5926,0.5805,0,0.6697,0.2135,0.1168,1.586,0.4883,0.0886,0.20566,2,0.6139,0.2605,0.1256,1.352,0.5865,0.08522,0.12123,2,0.4064,0.2658,0.3278,1.474,0.5667,0.04742,0.07056,4.412,45.437,0.6782,0.2096,0.1123,0.6242,0.2552,0.1206,0.4119,0.2605,0.3277,0.8666,0.1069,0.0265,0.941,0.0423,0.0167,0.937,0.0464,0.0167,0.9818,0.9466,0.9058,0.978,0.9555,0.9166,0.9904,0.9488,0.9708,0.9934,0.9766,0.9552,0.9791,0.9696,0.9481,1.0209,0.9986,0.9836,41.56,0.028,1.577,3.878,319.669,34.541,363.558
58,2026-05-15T04:52:27.681088+00:00,browsing,GND,21.911,24.974,24.974,0.5209,0.4791,32.46,37.28,0.5346,0.4654,0.5758,0.5824,0,0.8666,0.1069,0.0265,0.513,0.2058,0.02632,0.10808,0,0.941,0.0423,0.0167,0.285,0.1612,0.01345,0.07108,0,0.937,0.0464,0.0167,0.078,0.1029,-0.01225,-0.11616,0.875,38.155,0.6782,0.2096,0.1123,0.6242,0.2552,0.1206,0.4119,0.2605,0.3277,0.8736,0.1022,0.0242,0.9448,0.0385,0.0167,0.9471,0.0362,0.0167,0.9818,0.9466,0.9058,0.978,0.9555,0.9166,0.9904,0.9488,0.9708,0.9913,0.9757,0.9536,0.9777,0.9683,0.9464,1.0233,0.9983,0.9826,35.249,4.82,0.313,2.907,324.489,34.854,366.464
59,2026-05-15T04:52:33.715532+00:00,browsing,GND,13.687,26.689,26.689,0.5214,0.4786,23.787,39.052,0.6215,0.3785,0.559,0.5843,0,0.8736,0.1022,0.0242,0.436,0.2058,0.01857,0.07737,0,0.9448,0.0385,0.0167,0.161,0.1608,0.00107,0.00586,0,0.9471,0.0362,0.0167,0.137,0.1029,-0.00629,-0.058,0.734,39.785,0.6782,0.2096,0.1123,0.6242,0.2552,0.1206,0.4119,0.2605,0.3277,0.8808,0.0972,0.022,0.9488,0.0346,0.0167,0.9544,0.029,0.0167,0.9818,0.9466,0.9058,0.978,0.9555,0.9166,0.9904,0.9488,0.9708,0.9899,0.9747,0.952,0.9776,0.967,0.9446,1.0245,0.9981,0.9815,26.528,15.265,0.172,13.257,339.753,35.026,379.721
60,2026-05-15T04:52:39.742566+00:00,youtube,GND,30.982,29.113,29.113,0.4968,0.5032,40.439,41.453,0.5062,0.4938,0.542,0.5861,0,0.8808,0.0972,0.022,0.334,0.1603,0.00838,0.03564,0,0.9488,0.0346,0.0167,0.233,0.125,0.00835,0.04465,0,0.6363,0.2272,0.1365,0.12,0.1,-0.008,-0.05802,0.687,42.141,0.6782,0.2096,0.1123,0.6242,0.2552,0.1206,0.3723,0.2844,0.3433,0.8884,0.0918,0.0198,0.952,0.0313,0.0167,0.6738,0.2086,0.1176,0.9818,0.9466,0.9058,0.978,0.9555,0.9166,1.0024,0.9822,0.9931,0.9892,0.9739,0.9507,0.9767,0.9658,0.9431,1.0072,1.001,0.9961,42.036,1.015,0.105,0.105,340.768,35.131,379.826
61,2026-05-15T04:52:45.765485+00:00,youtube,GND,20.264,25.205,25.205,0.4957,0.5043,29.354,37.597,0.5616,0.4384,0.525,0.5878,0,0.8884,0.0918,0.0198,0.182,0.1609,-0.00681,-0.02995,0,0.952,0.0313,0.0167,0.349,0.1251,0.01988,0.103,1,0.6738,0.2086,0.1176,0.116,0.15,-0.00836,-0.03988,0.647,38.244,0.6782,0.2096,0.1123,0.6242,0.2552,0.1206,0.3723,0.2844,0.3433,0.8968,0.0856,0.0176,0.9546,0.0287,0.0167,0.7058,0.1932,0.101,0.9818,0.9466,0.9058,0.978,0.9555,0.9166,1.0024,0.9822,0.9931,0.9898,0.9731,0.9493,0.9748,0.9646,0.9415,1.0079,1.0018,0.9952,31.579,8.243,0.065,6.665,349.011,35.196,386.491
62,2026-05-15T04:52:51.790693+00:00,youtube,GND,18.131,29.112,29.112,0.4957,0.5043,26.883,41.552,0.6072,0.3928,0.508,0.5893,0,0.8968,0.0856,0.0176,0.386,0.1618,0.01356,0.05701,2,0.9546,0.0287,0.0167,0.3,0.2967,0.01501,0.03402,0,0.7058,0.1932,0.101,0.117,0.1,-0.00828,-0.06031,0.803,42.355,0.6782,0.2096,0.1123,0.6242,0.2552,0.1206,0.3723,0.2844,0.3433,0.9024,0.081,0.0167,0.9575,0.0259,0.0167,0.739,0.1751,0.0859,0.9818,0.9466,0.9058,0.978,0.9555,0.9166,1.0024,0.9822,0.9931,0.9887,0.9722,0.948,0.9743,0.9634,0.9409,1.0092,1.0015,0.9944,29.078,14.669,0.22,13.277,363.68,35.416,399.768
63,2026-05-15T04:52:57.820543+00:00,youtube,ISL,29.448,26.434,29.448,0.4969,0.5031,37.887,38.92,0.5067,0.4933,0.491,0.5908,0,0.6782,0.2096,0.1123,0.242,0.3213,-0.04584,-0.12608,0,0.6242,0.2552,0.1206,0.773,0.3005,0.0273,0.06952,1,0.3723,0.2844,0.3433,2.237,0.5704,0.12369,0.13863,3.252,41.139,0.6938,0.2009,0.1053,0.6331,0.2512,0.1157,0.3776,0.2777,0.3447,0.9024,0.081,0.0167,0.9575,0.0259,0.0167,0.739,0.1751,0.0859,0.9845,0.945,0.9033,0.9766,0.954,0.9144,1.0025,0.9796,0.9923,0.9887,0.9722,0.948,0.9743,0.9634,0.9409,1.0092,1.0015,0.9944,39.502,0.0,1.084,1.637,363.68,36.5,401.405
64,2026-05-15T04:53:03.842149+00:00,youtube,GND,20.176,21.533,21.533,0.4967,0.5033,28.325,34.061,0.546,0.454,0.4742,0.5921,0,0.9024,0.081,0.0167,0.595,0.1644,0.03452,0.13884,0,0.9575,0.0259,0.0167,0.174,0.1269,0.00235,0.01276,0,0.739,0.1751,0.0859,0.108,0.1,-0.00921,-0.06739,0.877,34.938,0.6938,0.2009,0.1053,0.6331,0.2512,0.1157,0.3776,0.2777,0.3447,0.9057,0.0776,0.0167,0.9601,0.0232,0.0167,0.7701,0.1574,0.0724,0.9845,0.945,0.9033,0.9766,0.954,0.9144,1.0025,0.9796,0.9923,0.9861,0.9714,0.9467,0.9741,0.9622,0.9393,1.0106,1.0012,0.9935,30.468,5.736,0.294,4.47,369.416,36.794,405.874
65,2026-05-15T04:53:09.870010+00:00,youtube,ISL,14.508,26.272,14.508,0.4974,0.5026,22.389,38.84,0.6343,0.3657,0.4574,0.5934,0,0.6938,0.2009,0.1053,0.395,0.296,-0.03052,-0.0823,0,0.6331,0.2512,0.1157,0.873,0.2805,0.03734,0.09374,0,0.3776,0.2777,0.3447,0.61,0.3889,-0.03897,-0.07303,1.878,24.267,0.7077,0.1933,0.0991,0.6412,0.2477,0.1111,0.3845,0.2703,0.3452,0.9057,0.0776,0.0167,0.9601,0.0232,0.0167,0.7701,0.1574,0.0724,0.9862,0.9434,0.9008,0.9748,0.9526,0.9121,1.004,0.9769,0.9915,0.9861,0.9714,0.9467,0.9741,0.9622,0.9393,1.0106,1.0012,0.9935,24.512,0.0,0.0,0.0,369.416,36.794,405.874
66,2026-05-15T04:53:15.888024+00:00,youtube,ISL,36.416,30.018,36.416,0.5002,0.4998,44.048,42.622,0.4918,0.5082,0.4409,0.5945,0,0.7077,0.1933,0.0991,0.229,0.2858,-0.0471,-0.13041,0,0.6412,0.2477,0.1111,0.865,0.2727,0.03654,0.09168,2,0.3845,0.2703,0.3452,0.897,0.4148,-0.0103,-0.01739,1.991,46.039,0.7225,0.1849,0.0926,0.6492,0.2441,0.1066,0.3893,0.2632,0.3475,0.9057,0.0776,0.0167,0.9601,0.0232,0.0167,0.7701,0.1574,0.0724,0.989,0.942,0.8984,0.9731,0.9513,0.9099,1.004,0.9742,0.9918,0.9861,0.9714,0.9467,0.9741,0.9622,0.9393,1.0106,1.0012,0.9935,43.205,1.426,0.0,2.834,370.842,36.794,408.708
67,2026-05-15T04:53:21.910064+00:00,youtube,ISL,35.707,21.954,35.707,0.4999,0.5001,43.108,34.59,0.4452,0.5548,0.4246,0.5956,0,0.7225,0.1849,0.0926,0.717,0.2776,0.00168,0.00435,1,0.6492,0.2441,0.1066,0.909,0.3615,0.04094,0.07849,0,0.3893,0.2632,0.3475,1.108,0.3889,0.01076,0.01925,2.734,45.842,0.7333,0.179,0.0877,0.6595,0.2388,0.1017,0.3942,0.2568,0.349,0.9057,0.0776,0.0167,0.9601,0.0232,0.0167,0.7701,0.1574,0.0724,0.9889,0.9406,0.8961,0.9729,0.9498,0.9077,1.0037,0.9714,0.991,0.9861,0.9714,0.9467,0.9741,0.9622,0.9393,1.0106,1.0012,0.9935,35.174,8.518,0.641,10.668,379.36,37.435,419.376
68,2026-05-15T04:53:27.938292+00:00,youtube,ISL,36.007,39.575,36.007,0.4986,0.5014,43.196,52.242,0.5474,0.4526,0.4085,0.5965,1,0.7333,0.179,0.0877,0.734,0.4144,0.00344,0.00604,1,0.6595,0.2388,0.1017,1.005,0.3552,0.05046,0.09571,0,0.3942,0.2568,0.349,0.449,0.3889,-0.05505,-0.105,2.188,45.384,0.7441,0.1734,0.0825,0.6699,0.2331,0.0969,0.4019,0.2494,0.3487,0.9057,0.0776,0.0167,0.9601,0.0232,0.0167,0.7701,0.1574,0.0724,0.9896,0.9405,0.8937,0.9728,0.9479,0.9055,1.0059,0.9687,0.9902,0.9861,0.9714,0.9467,0.9741,0.9622,0.9393,1.0106,1.0012,0.9935,45.279,0.0,0.105,0.105,379.36,37.54,419.481
69,2026-05-15T04:53:33.973150+00:00,youtube,GND,28.924,26.016,26.016,0.4991,0.5009,35.915,38.708,0.5187,0.4813,0.3928,0.5973,0,0.9057,0.0776,0.0167,0.236,0.1754,-0.00139,-0.00601,0,0.9601,0.0232,0.0167,0.08,0.1343,-0.00702,-0.03909,0,0.7701,0.1574,0.0724,0.236,0.1,0.00356,0.02483,0.551,39.26,0.7441,0.1734,0.0825,0.6699,0.2331,0.0969,0.4019,0.2494,0.3487,0.9109,0.0725,0.0167,0.9628,0.0205,0.0167,0.7931,0.1445,0.0624,0.9896,0.9405,0.8937,0.9728,0.9479,0.9055,1.0059,0.9687,0.9902,0.9862,0.9706,0.9454,0.9749,0.961,0.9378,1.0101,1.0009,0.9926,37.993,2.793,0.0,1.267,382.154,37.54,420.748
70,2026-05-15T04:53:39.991011+00:00,youtube,ISL,17.554,25.603,17.554,0.499,0.501,24.362,38.318,0.6113,0.3887,0.3775,0.598,0,0.7441,0.1734,0.0825,0.871,0.2667,0.01709,0.0434,0,0.6699,0.2331,0.0969,1.066,0.2593,0.05656,0.13816,0,0.4019,0.2494,0.3487,0.807,0.3889,-0.01925,-0.03551,2.744,27.106,0.7534,0.1684,0.0783,0.6762,0.2305,0.0933,0.408,0.2427,0.3493,0.9109,0.0725,0.0167,0.9628,0.0205,0.0167,0.7931,0.1445,0.0624,0.9888,0.9393,0.8914,0.9702,0.9467,0.9034,1.0066,0.9661,0.9894,0.9862,0.9706,0.9454,0.9749,0.961,0.9378,1.0101,1.0009,0.9926,26.439,0.0,0.668,0.668,382.154,38.208,421.415
71,2026-05-15T04:53:46.020383+00:00,youtube,ISL,12.314,22.203,12.314,0.5011,0.4989,18.953,34.938,0.6483,0.3517,0.3625,0.5986,0,0.7534,0.1684,0.0783,0.212,0.2679,-0.04882,-0.13593,0,0.6762,0.2305,0.0933,0.686,0.2608,0.0186,0.04754,2,0.408,0.2427,0.3493,1.62,0.4148,0.06203,0.09837,2.518,21.471,0.7667,0.1605,0.0729,0.6847,0.2262,0.0891,0.4141,0.2368,0.3491,0.9109,0.0725,0.0167,0.9628,0.0205,0.0167,0.7931,0.1445,0.0624,0.9917,0.9381,0.8891,0.9692,0.9455,0.9012,1.0066,0.9634,0.9875,0.9862,0.9706,0.9454,0.9749,0.961,0.9378,1.0101,1.0009,0.9926,21.031,0.0,0.439,0.439,382.154,38.647,421.855
72,2026-05-15T04:53:52.044856+00:00,youtube,ISL,17.844,25.182,17.844,0.5046,0.4954,24.326,37.933,0.6093,0.3907,0.348,0.5991,2,0.7667,0.1605,0.0729,1.288,0.4673,0.05884,0.07543,1,0.6847,0.2262,0.0891,0.461,0.3375,-0.00392,-0.00781,2,0.4141,0.2368,0.3491,5.016,0.4148,0.40155,0.50906,6.765,31.091,0.777,0.1544,0.0686,0.6931,0.2222,0.0847,0.4239,0.233,0.3431,0.9109,0.0725,0.0167,0.9628,0.0205,0.0167,0.7931,0.1445,0.0624,0.9924,0.937,0.8877,0.9691,0.9457,0.8991,1.0067,0.9607,0.9795,0.9862,0.9706,0.9454,0.9749,0.961,0.9378,1.0101,1.0009,0.9926,26.411,0.0,4.68,4.68,382.154,43.327,426.535
73,2026-05-15T04:53:58.080020+00:00,youtube,GND,20.129,21.425,21.425,0.5066,0.4934,26.468,34.189,0.5636,0.4364,0.334,0.5995,0,0.9109,0.0725,0.0167,0.201,0.1882,-0.00492,-0.02146,0,0.9628,0.0205,0.0167,0.232,0.1439,0.00822,0.04385,0,0.7931,0.1445,0.0624,0.266,0.1,0.00661,0.04564,0.699,34.888,0.777,0.1544,0.0686,0.6931,0.2222,0.0847,0.4239,0.233,0.3431,0.9159,0.0674,0.0167,0.9648,0.0185,0.0167,0.8131,0.133,0.0539,0.9924,0.937,0.8877,0.9691,0.9457,0.8991,1.0067,0.9607,0.9795,0.9866,0.9697,0.9441,0.974,0.9598,0.9363,1.0092,1.0006,0.9918,28.563,7.721,0.111,6.325,389.875,43.438,432.86
74,2026-05-15T04:54:04.110666+00:00,youtube,GND,27.179,23.319,23.319,0.5074,0.4926,33.385,36.091,0.5195,0.4805,0.3205,0.5998,0,0.9159,0.0674,0.0167,0.261,0.1918,0.00107,0.00461,0,0.9648,0.0185,0.0167,0.181,0.1468,0.00314,0.01696,0,0.8131,0.133,0.0539,0.101,0.1,-0.00992,-0.07273,0.543,36.634,0.777,0.1544,0.0686,0.6931,0.2222,0.0847,0.4239,0.233,0.3431,0.9204,0.063,0.0167,0.9667,0.0167,0.0167,0.8373,0.1179,0.0448,0.9924,0.937,0.8877,0.9691,0.9457,0.8991,1.0067,0.9607,0.9795,0.9865,0.9688,0.9428,0.9737,0.9585,0.9348,1.0107,1.0003,0.9909,35.494,2.707,0.0,1.141,392.581,43.438,434.0
75,2026-05-15T04:54:10.115805+00:00,browsing,GND,30.839,29.21,29.21,0.5242,0.4758,37.017,42.07,0.5319,0.4681,0.3075,0.5999,0,0.9204,0.063,0.0167,0.33,0.2413,0.00801,0.03395,0,0.9667,0.0167,0.0167,0.564,0.1854,0.04143,0.20298,0,0.9544,0.029,0.0167,0.091,0.1029,-0.01093,-0.10332,0.985,43.055,0.777,0.1544,0.0686,0.6931,0.2222,0.0847,0.4119,0.2605,0.3277,0.9242,0.0591,0.0167,0.9667,0.0167,0.0167,0.9607,0.0226,0.0167,0.9924,0.937,0.8877,0.9691,0.9457,0.8991,0.9904,0.9488,0.9708,0.9858,0.9678,0.9413,0.97,0.9572,0.9331,1.0267,0.9978,0.9804,39.548,5.053,0.415,3.507,397.634,43.854,437.507
76,2026-05-15T04:54:16.152313+00:00,browsing,ISL,18.701,21.875,18.701,0.5241,0.4759,24.763,34.737,0.5838,0.4162,0.2952,0.6,0,0.777,0.1544,0.0686,0.613,0.3841,-0.00873,-0.023,0,0.6931,0.2222,0.0847,0.4,0.3691,-0.01004,-0.02663,0,0.4119,0.2605,0.3277,0.796,0.5,-0.02037,-0.03702,1.809,26.572,0.7874,0.1483,0.0643,0.7039,0.2161,0.08,0.4196,0.2548,0.3255,0.9242,0.0591,0.0167,0.9667,0.0167,0.0167,0.9607,0.0226,0.0167,0.9928,0.9352,0.884,0.9696,0.944,0.8959,0.9911,0.9451,0.9683,0.9858,0.9678,0.9413,0.97,0.9572,0.9331,1.0267,0.9978,0.9804,27.321,0.0,0.0,0.0,397.634,43.854,437.507
77,2026-05-15T04:54:22.174833+00:00,browsing,ISL,19.441,29.814,19.441,0.5254,0.4746,25.398,42.673,0.6269,0.3731,0.2835,0.5999,2,0.7874,0.1483,0.0643,2.313,0.6032,0.16126,0.19308,0,0.7039,0.2161,0.08,0.306,0.3803,-0.01937,-0.0521,1,0.4196,0.2548,0.3255,2.479,0.6667,0.14791,0.17233,5.098,30.496,0.7969,0.1428,0.0603,0.7152,0.2094,0.0754,0.4255,0.2503,0.3241,0.9242,0.0591,0.0167,0.9667,0.0167,0.0167,0.9607,0.0226,0.0167,0.9928,0.9333,0.8805,0.9707,0.9423,0.8927,0.9903,0.9419,0.9658,0.9858,0.9678,0.9413,0.97,0.9572,0.9331,1.0267,0.9978,0.9804,27.987,0.0,2.509,2.509,397.634,46.363,440.016
