ho_id,timestamp,task_type,path,isl_ms,gnd_ms,prop_ms,path_p_isl,path_p_gnd,access_cost_isl,access_cost_gnd,inv_cost_p_isl,inv_cost_p_gnd,trgsat_bg,tn_bg,amf_inst,amf_p0,amf_p1,amf_p2,amf_ms,amf_rho,amf_x,amf_cost,smf_inst,smf_p0,smf_p1,smf_p2,smf_ms,smf_rho,smf_x,smf_cost,upf_inst,upf_p0,upf_p1,upf_p2,upf_ms,upf_rho,upf_x,upf_cost,core_ms,total_ms,on_amf_p0,on_amf_p1,on_amf_p2,on_smf_p0,on_smf_p1,on_smf_p2,on_upf_p0,on_upf_p1,on_upf_p2,gnd_amf_p0,gnd_amf_p1,gnd_amf_p2,gnd_smf_p0,gnd_smf_p1,gnd_smf_p2,gnd_upf_p0,gnd_upf_p1,gnd_upf_p2,on_amf_B0,on_amf_B1,on_amf_B2,on_smf_B0,on_smf_B1,on_smf_B2,on_upf_B0,on_upf_B1,on_upf_B2,gnd_amf_B0,gnd_amf_B1,gnd_amf_B2,gnd_smf_B0,gnd_smf_B1,gnd_smf_B2,gnd_upf_B0,gnd_upf_B1,gnd_upf_B2,global_oracle_ms,access_regret_ms,inst_regret_ms,global_regret_ms,cum_access_regret_ms,cum_inst_regret_ms,cum_global_regret_ms
11,2026-05-15T04:47:44.950875+00:00,browsing,ISL,20.035,25.81,20.035,0.5,0.5,34.989,34.331,0.4953,0.5047,0.6875,0.402,2,0.3333,0.3333,0.3333,2.669,0.6142,0.1969,0.25878,0,0.3333,0.3333,0.3333,0.954,0.4675,0.04538,0.11558,0,0.3333,0.3333,0.3333,1.407,0.5,0.04071,0.07071,5.03,40.019,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,34.926,0.657,2.059,5.092,26.761,12.954,41.374
12,2026-05-15T04:47:50.957384+00:00,browsing,ISL,16.315,28.767,16.315,0.5,0.5,32.126,37.363,0.5377,0.4623,0.702,0.4071,1,0.3333,0.3333,0.3333,1.563,0.5297,0.08631,0.14999,0,0.3333,0.3333,0.3333,0.661,0.4541,0.01614,0.04265,2,0.3333,0.3333,0.3333,2.331,0.5667,0.13311,0.19179,4.556,36.681,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,35.068,0.0,1.614,1.614,26.761,14.568,42.987
13,2026-05-15T04:47:56.978319+00:00,browsing,ISL,15.592,28.812,15.592,0.5,0.5,32.33,37.484,0.5369,0.4631,0.716,0.4122,0,0.3333,0.3333,0.3333,0.765,0.532,0.00648,0.01687,2,0.3333,0.3333,0.3333,1.969,0.5996,0.14685,0.21697,2,0.3333,0.3333,0.3333,1.455,0.5667,0.04554,0.06984,4.189,36.519,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,35.238,0.0,1.281,1.281,26.761,15.849,44.269
14,2026-05-15T04:48:02.989645+00:00,browsing,GND,17.12,29.694,29.694,0.5,0.5,34.86,38.443,0.5244,0.4756,0.7295,0.4172,1,0.3333,0.3333,0.3333,0.255,0.3006,0.00053,0.00163,2,0.3333,0.3333,0.3333,0.509,0.4232,0.03585,0.08419,0,0.3333,0.3333,0.3333,0.035,0.1029,-0.01646,-0.15552,0.799,39.242,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,37.73,3.582,0.204,1.512,30.343,16.054,45.781
15,2026-05-15T04:48:09.005493+00:00,youtube,GND,19.115,29.113,29.113,0.5,0.5,37.09,37.901,0.5054,0.4946,0.7425,0.4223,0,0.3333,0.3333,0.3333,0.308,0.2797,0.0058,0.02505,1,0.3333,0.3333,0.3333,0.151,0.2012,0.00012,0.00043,1,0.3333,0.3333,0.3333,0.226,0.15,0.00263,0.0122,0.686,38.586,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,38.512,0.811,0.074,0.074,31.154,16.128,45.855
16,2026-05-15T04:48:15.013288+00:00,youtube,GND,28.728,25.685,25.685,0.5,0.5,47.759,34.55,0.4198,0.5802,0.7548,0.4273,0,0.3333,0.3333,0.3333,0.257,0.2791,0.00072,0.00315,2,0.3333,0.3333,0.3333,0.406,0.3468,0.02555,0.06073,1,0.3333,0.3333,0.3333,0.272,0.15,0.00721,0.03309,0.935,35.485,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,35.161,0.0,0.324,0.324,31.154,16.451,46.178
17,2026-05-15T04:48:21.033049+00:00,youtube,GND,14.302,21.577,21.577,0.5,0.5,34.455,30.521,0.4697,0.5303,0.7665,0.4322,2,0.3333,0.3333,0.3333,0.276,0.3753,0.00259,0.00564,2,0.3333,0.3333,0.3333,0.426,0.3492,0.02763,0.06551,0,0.3333,0.3333,0.3333,0.213,0.1,0.00128,0.00895,0.915,31.436,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,31.132,0.0,0.304,0.304,31.154,16.755,46.482
18,2026-05-15T04:48:27.044150+00:00,youtube,GND,20.246,21.745,21.745,0.5,0.5,41.587,30.769,0.4252,0.5748,0.7776,0.4371,1,0.3333,0.3333,0.3333,0.637,0.231,0.03873,0.1121,1,0.3333,0.3333,0.3333,0.286,0.2001,0.01358,0.04645,0,0.3333,0.3333,0.3333,0.195,0.1,-0.0005,-0.00351,1.118,31.887,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,31.38,0.0,0.508,0.508,31.154,17.263,46.99
19,2026-05-15T04:48:33.058106+00:00,youtube,GND,29.507,26.283,26.283,0.5,0.5,52.097,35.387,0.4045,0.5955,0.7879,0.442,0,0.3333,0.3333,0.3333,0.177,0.2756,-0.00734,-0.03264,1,0.3333,0.3333,0.3333,0.515,0.2,0.03652,0.12028,1,0.3333,0.3333,0.3333,0.099,0.15,-0.01009,-0.04825,0.791,36.178,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,35.997,0.0,0.181,0.181,31.154,17.443,47.17
20,2026-05-15T04:48:39.072398+00:00,youtube,ISL,10.607,24.898,10.607,0.5,0.5,34.497,34.083,0.497,0.503,0.7976,0.4469,0,0.3333,0.3333,0.3333,0.424,0.3667,-0.02763,-0.07529,0,0.3333,0.3333,0.3333,0.444,0.2805,-0.00559,-0.0152,1,0.3333,0.3333,0.3333,2.061,0.5704,0.1061,0.12241,2.929,37.426,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,34.692,0.414,0.726,2.734,31.569,18.169,49.904
21,2026-05-15T04:48:45.077088+00:00,youtube,ISL,26.017,32.582,26.017,0.5,0.5,51.247,41.849,0.4495,0.5505,0.8065,0.4517,0,0.3333,0.3333,0.3333,1.625,0.351,0.09249,0.21735,0,0.3333,0.3333,0.3333,0.519,0.2727,0.00188,0.00505,1,0.3333,0.3333,0.3333,5.855,0.5704,0.48547,0.46738,7.998,59.245,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,42.458,9.398,5.821,16.788,40.967,23.991,66.692
22,2026-05-15T04:48:51.096282+00:00,youtube,ISL,16.188,29.033,16.188,0.5,0.5,42.78,38.383,0.4729,0.5271,0.8146,0.4564,2,0.3333,0.3333,0.3333,1.913,0.5375,0.12133,0.1672,0,0.3333,0.3333,0.3333,0.241,0.2665,-0.02591,-0.07252,2,0.3333,0.3333,0.3333,0.697,0.4148,-0.0303,-0.05249,2.851,45.631,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,38.991,4.398,0.697,6.64,45.365,24.688,73.332
23,2026-05-15T04:48:57.109878+00:00,youtube,GND,23.291,29.168,29.168,0.5,0.5,51.244,38.6,0.4296,0.5704,0.8219,0.4612,2,0.3333,0.3333,0.3333,0.507,0.3904,0.02568,0.05464,0,0.3333,0.3333,0.3333,0.337,0.2261,0.01869,0.09956,2,0.3333,0.3333,0.3333,0.162,0.2,-0.00381,-0.01342,1.006,39.606,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,39.208,0.0,0.398,0.398,45.365,25.086,73.73
24,2026-05-15T04:49:03.126381+00:00,youtube,GND,43.444,38.917,38.917,0.5,0.5,72.729,48.433,0.3997,0.6003,0.8284,0.4658,0,0.3333,0.3333,0.3333,0.259,0.2646,0.00085,0.00372,1,0.3333,0.3333,0.3333,0.049,0.2012,-0.01015,-0.03617,1,0.3333,0.3333,0.3333,0.206,0.15,0.00058,0.0027,0.513,48.946,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,49.04,0.0,0.0,0.0,45.365,25.086,73.73
25,2026-05-15T04:49:09.138443+00:00,youtube,ISL,23.411,31.622,23.411,0.5,0.5,53.967,41.223,0.4331,0.5669,0.8341,0.4704,2,0.3333,0.3333,0.3333,3.316,0.5545,0.26157,0.331,2,0.3333,0.3333,0.3333,1.331,0.5375,0.08314,0.12856,1,0.3333,0.3333,0.3333,1.587,0.5704,0.05872,0.06959,6.234,60.202,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,41.829,12.744,4.129,18.373,58.109,29.215,92.103
26,2026-05-15T04:49:15.152222+00:00,youtube,ISL,18.607,25.628,18.607,0.5,0.5,50.335,35.313,0.4123,0.5877,0.8389,0.475,0,0.3333,0.3333,0.3333,0.605,0.2858,-0.00952,-0.0253,1,0.3333,0.3333,0.3333,1.716,0.3838,0.1216,0.22743,0,0.3333,0.3333,0.3333,0.556,0.3889,-0.0444,-0.08329,2.877,53.212,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,35.918,15.022,0.781,17.293,73.131,29.996,109.396
27,2026-05-15T04:49:21.163028+00:00,youtube,ISL,32.956,34.444,32.956,0.5,0.5,65.716,44.214,0.4022,0.5978,0.8429,0.4795,2,0.3333,0.3333,0.3333,2.476,0.565,0.17757,0.23615,2,0.3333,0.3333,0.3333,1.551,0.5441,0.1051,0.15992,2,0.3333,0.3333,0.3333,1.636,0.4148,0.06365,0.10202,5.663,71.379,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,44.818,21.502,3.573,26.561,94.633,33.569,135.957
