ho_id,timestamp,task_type,path,isl_ms,gnd_ms,prop_ms,path_p_isl,path_p_gnd,access_cost_isl,access_cost_gnd,inv_cost_p_isl,inv_cost_p_gnd,trgsat_bg,tn_bg,amf_inst,amf_p0,amf_p1,amf_p2,amf_ms,amf_rho,amf_x,amf_cost,smf_inst,smf_p0,smf_p1,smf_p2,smf_ms,smf_rho,smf_x,smf_cost,upf_inst,upf_p0,upf_p1,upf_p2,upf_ms,upf_rho,upf_x,upf_cost,core_ms,total_ms,on_amf_p0,on_amf_p1,on_amf_p2,on_smf_p0,on_smf_p1,on_smf_p2,on_upf_p0,on_upf_p1,on_upf_p2,gnd_amf_p0,gnd_amf_p1,gnd_amf_p2,gnd_smf_p0,gnd_smf_p1,gnd_smf_p2,gnd_upf_p0,gnd_upf_p1,gnd_upf_p2,on_amf_B0,on_amf_B1,on_amf_B2,on_smf_B0,on_smf_B1,on_smf_B2,on_upf_B0,on_upf_B1,on_upf_B2,gnd_amf_B0,gnd_amf_B1,gnd_amf_B2,gnd_smf_B0,gnd_smf_B1,gnd_smf_B2,gnd_upf_B0,gnd_upf_B1,gnd_upf_B2,global_oracle_ms,access_regret_ms,inst_regret_ms,global_regret_ms,cum_access_regret_ms,cum_inst_regret_ms,cum_global_regret_ms
201,2026-05-14T17:16:42.460247+00:00,gaming,GND,20.616,21.234,21.234,0.7635,0.2365,25.904,27.004,0.5104,0.4896,0.2435,0.1335,0,0.9667,0.0167,0.0167,0.199,0.2034,-0.13014,-0.98042,0,0.9667,0.0167,0.0167,0.2,0.1821,-0.07997,-0.62773,0,0.7896,0.1937,0.0167,0.032,0.0229,-0.14685,-6.90776,0.43,27.435,0.9667,0.0167,0.0167,0.9667,0.0166,0.0166,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.7896,0.1937,0.0167,2.0,2.0,1.5013,2.0,1.5287,1.2865,2.0,2.0,1.3427,1.0974,1.0826,1.0748,1.0411,1.0363,1.0308,2.0,2.0,1.0276,27.247,1.1,0.0,0.188,1203.16,51.672,1311.498
206,2026-05-14T17:17:12.554225+00:00,gaming,GND,28.679,26.086,26.086,0.7755,0.2245,33.749,31.779,0.485,0.515,0.2111,0.1216,0,0.9667,0.0167,0.0167,0.395,0.19,-0.11051,-0.75742,0,0.9667,0.0167,0.0167,0.171,0.1895,-0.08293,-0.66113,0,0.7896,0.1937,0.0167,0.036,0.0229,-0.14643,-6.90776,0.601,32.38,0.9667,0.0167,0.0167,0.9667,0.0166,0.0166,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.7896,0.1937,0.0167,2.0,2.0,1.5454,2.0,1.5652,1.3031,2.0,2.0,1.397,1.0985,1.0838,1.0759,1.0416,1.0368,1.0313,2.0,2.0,1.0288,32.28,0.0,0.1,0.1,1207.02,53.466,1318.879
215,2026-05-14T17:18:06.695653+00:00,browsing,GND,29.17,26.378,26.378,0.4997,0.5003,34.215,31.975,0.4831,0.5169,0.2071,0.1066,0,0.9667,0.0167,0.0167,0.268,0.2699,-0.12318,-0.89834,0,0.9667,0.0167,0.0167,0.254,0.2778,-0.0746,-0.5716,2,0.3333,0.3333,0.3333,0.217,0.2755,-0.12834,-0.54441,0.739,32.714,0.9667,0.0166,0.0166,0.9667,0.0166,0.0166,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,2.0,2.0,1.5992,2.0,1.6091,1.3256,1.784,1.0443,1.077,1.0999,1.0849,1.0768,1.0421,1.0373,1.0317,1.3156,1.0014,1.0014,32.56,0.0,0.154,0.154,1223.013,62.454,1351.247
216,2026-05-14T17:18:12.710378+00:00,browsing,GND,17.943,25.7,25.7,0.4939,0.5061,23.014,31.29,0.5762,0.4238,0.2111,0.1055,2,0.9667,0.0167,0.0167,0.43,0.4391,-0.10695,-0.29067,0,0.9667,0.0167,0.0167,0.209,0.2765,-0.07905,-0.61909,0,0.9667,0.0167,0.0167,0.089,0.1029,-0.14107,-6.90776,0.729,32.019,0.9667,0.0166,0.0166,0.9667,0.0166,0.0166,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0166,0.0166,2.0,2.0,1.5992,2.0,1.6091,1.3256,1.784,1.0443,1.077,1.1013,1.086,1.0782,1.0426,1.0377,1.0321,1.6381,1.0028,1.0024,25.845,8.276,0.146,6.173,1231.289,62.6,1357.42
217,2026-05-14T17:18:18.713910+00:00,browsing,GND,24.796,34.116,34.116,0.5103,0.4897,29.897,39.699,0.5704,0.4296,0.2159,0.1044,0,0.9667,0.0167,0.0167,0.248,0.2615,-0.1252,-0.92642,0,0.9667,0.0167,0.0167,0.228,0.275,-0.07715,-0.59911,0,0.9667,0.0166,0.0166,0.25,0.1029,-0.12503,-6.90776,0.726,40.425,0.9667,0.0166,0.0166,0.9667,0.0166,0.0166,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0166,0.0166,2.0,2.0,1.5992,2.0,1.6091,1.3256,1.784,1.0443,1.077,1.1027,1.0871,1.0791,1.0431,1.0382,1.0324,1.9239,1.0042,1.0035,32.723,9.801,0.143,7.702,1241.09,62.743,1365.122
220,2026-05-14T17:18:36.741991+00:00,browsing,GND,19.932,29.874,29.874,0.5165,0.4835,25.164,35.442,0.5848,0.4152,0.2354,0.102,0,0.9667,0.0167,0.0167,0.279,0.2492,-0.12212,-0.8913,0,0.9667,0.0167,0.0167,0.121,0.2693,-0.08789,-0.72098,0,0.9667,0.0166,0.0166,0.139,0.1029,-0.13607,-6.90776,0.539,35.981,0.9667,0.0166,0.0166,0.9667,0.0166,0.0166,0.9667,0.0166,0.0166,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0166,0.0166,2.0,2.0,1.606,2.0,1.6159,1.3297,2.0,1.0617,1.1115,1.1041,1.0882,1.0801,1.0438,1.0387,1.0328,2.0,1.0056,1.0046,27.971,10.278,0.0,8.01,1253.9,64.078,1379.236
221,2026-05-14T17:18:42.766100+00:00,browsing,GND,28.709,25.804,25.804,0.5312,0.4688,33.997,31.368,0.4799,0.5201,0.2435,0.1014,0,0.9667,0.0167,0.0167,0.309,0.2452,-0.11915,-0.8585,0,0.9667,0.0167,0.0167,0.178,0.2669,-0.08216,-0.65491,0,0.9667,0.0166,0.0166,0.129,0.1029,-0.13708,-6.90776,0.616,31.984,0.9667,0.0166,0.0166,0.9667,0.0166,0.0166,0.9667,0.0166,0.0166,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0166,0.0166,2.0,2.0,1.606,2.0,1.6159,1.3297,2.0,1.0617,1.1115,1.1054,1.0893,1.081,1.0443,1.0392,1.0332,2.0,1.007,1.0057,31.947,0.0,0.037,0.037,1253.9,64.115,1379.273
225,2026-05-14T17:19:06.835937+00:00,browsing,GND,17.629,21.09,21.09,0.5784,0.4216,23.211,26.646,0.5344,0.4656,0.2835,0.1001,0,0.9667,0.0167,0.0167,0.303,0.2304,-0.11971,-0.86657,0,0.9667,0.0167,0.0167,0.358,0.256,-0.0642,-0.47099,0,0.9667,0.0166,0.0166,0.194,0.1029,-0.13058,-6.90776,0.855,27.501,0.9667,0.0166,0.0166,0.9667,0.0166,0.0166,0.9667,0.0166,0.0166,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0166,0.0166,2.0,2.0,1.6151,2.0,1.6253,1.336,2.0,1.0884,1.1689,1.1067,1.0904,1.082,1.0447,1.0396,1.0336,2.0,1.0084,1.0068,25.994,3.434,0.279,1.506,1260.373,64.781,1386.157
226,2026-05-14T17:19:12.865616+00:00,browsing,GND,41.778,29.212,29.212,0.5828,0.4172,47.453,34.767,0.4229,0.5771,0.2952,0.1,0,0.9667,0.0167,0.0167,0.19,0.2271,-0.13103,-1.00883,0,0.9667,0.0167,0.0167,0.21,0.2529,-0.07903,-0.62095,0,0.9667,0.0166,0.0166,0.197,0.1029,-0.13034,-6.90776,0.596,35.363,0.9667,0.0166,0.0166,0.9667,0.0166,0.0166,0.9667,0.0166,0.0166,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0166,0.0166,2.0,2.0,1.6151,2.0,1.6253,1.336,2.0,1.0884,1.1689,1.1083,1.0915,1.0829,1.0452,1.0401,1.034,2.0,1.0098,1.0079,35.342,0.0,0.021,0.021,1260.373,64.802,1386.179
229,2026-05-14T17:19:30.929599+00:00,browsing,GND,15.666,25.559,25.559,0.5586,0.4414,21.671,31.118,0.5895,0.4105,0.334,0.1005,0,0.9667,0.0167,0.0167,0.441,0.2184,-0.10591,-0.72155,0,0.9667,0.0167,0.0167,0.205,0.2428,-0.07953,-0.62693,0,0.9667,0.0166,0.0166,0.138,0.1029,-0.13621,-6.90776,0.784,31.901,0.9667,0.0166,0.0166,0.9667,0.0166,0.0166,0.9667,0.0166,0.0166,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0166,0.0166,2.0,2.0,1.62,2.0,1.6316,1.34,2.0,1.1065,1.2124,1.1093,1.0926,1.0839,1.0458,1.0406,1.0344,2.0,1.0113,1.009,24.424,9.446,0.211,7.478,1290.149,67.17,1420.527
230,2026-05-14T17:19:36.941050+00:00,browsing,GND,15.757,25.223,25.223,0.5813,0.4187,21.892,30.784,0.5844,0.4156,0.348,0.1009,0,0.9667,0.0167,0.0167,0.198,0.216,-0.13015,-1.00128,0,0.9667,0.0167,0.0167,0.286,0.2393,-0.07143,-0.54217,0,0.9667,0.0166,0.0166,0.125,0.1029,-0.13745,-6.90776,0.61,31.393,0.9667,0.0166,0.0166,0.9667,0.0166,0.0166,0.9667,0.0166,0.0166,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0166,0.0166,2.0,2.0,1.62,2.0,1.6316,1.34,2.0,1.1065,1.2124,1.1109,1.0937,1.0849,1.0462,1.0411,1.0348,2.0,1.0127,1.0101,24.634,8.892,0.038,6.759,1299.041,67.208,1427.286
231,2026-05-14T17:19:42.963938+00:00,browsing,GND,17.926,25.344,25.344,0.6019,0.3981,24.201,30.908,0.5609,0.4391,0.3625,0.1014,0,0.9667,0.0167,0.0167,0.138,0.2138,-0.13618,-1.08757,0,0.9667,0.0167,0.0167,0.251,0.2356,-0.07485,-0.57758,0,0.9667,0.0166,0.0166,0.07,0.1029,-0.14304,-6.90776,0.459,31.368,0.9667,0.0166,0.0166,0.9667,0.0166,0.0166,0.9667,0.0166,0.0166,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0166,0.0166,2.0,2.0,1.62,2.0,1.6316,1.34,2.0,1.1065,1.2124,1.1128,1.0948,1.0859,1.0467,1.0415,1.0352,2.0,1.0141,1.0112,26.932,6.708,0.0,4.435,1305.749,67.208,1431.721
233,2026-05-14T17:19:55.000319+00:00,browsing,GND,30.196,26.563,26.563,0.6093,0.3907,36.784,32.136,0.4663,0.5337,0.3928,0.1027,0,0.9667,0.0167,0.0167,0.254,0.2101,-0.12457,-0.93462,0,0.9667,0.0167,0.0167,0.276,0.2282,-0.07237,-0.55234,0,0.9667,0.0166,0.0166,0.187,0.1029,-0.13127,-6.90776,0.718,32.853,0.7401,0.2432,0.0167,0.9667,0.0166,0.0166,0.9667,0.0166,0.0166,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0166,0.0166,2.0,2.0,1.6218,2.0,1.6351,1.3418,2.0,1.1156,1.2362,1.1142,1.0959,1.0868,1.0471,1.042,1.0356,2.0,1.0155,1.0123,32.705,0.0,0.148,0.148,1305.749,69.26,1435.194
235,2026-05-14T17:20:07.038377+00:00,browsing,GND,31.308,29.647,29.647,0.6028,0.3972,38.259,35.23,0.4794,0.5206,0.4246,0.1044,0,0.9667,0.0167,0.0167,0.208,0.2075,-0.12918,-0.9959,0,0.9667,0.0167,0.0167,0.176,0.2207,-0.08236,-0.66013,0,0.9667,0.0166,0.0166,0.048,0.1029,-0.14517,-6.90776,0.433,35.663,0.7401,0.2432,0.0167,0.9667,0.0166,0.0166,0.9667,0.0166,0.0166,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0166,0.0166,2.0,2.0,1.6234,2.0,1.6388,1.3435,2.0,1.1249,1.2619,1.1158,1.097,1.0878,1.0477,1.0425,1.036,2.0,1.017,1.0134,35.798,0.0,0.0,0.0,1305.749,69.483,1435.417
236,2026-05-14T17:20:13.048947+00:00,browsing,GND,17.193,25.038,25.038,0.5982,0.4018,24.348,30.628,0.5571,0.4429,0.4409,0.1055,0,0.9667,0.0167,0.0167,0.53,0.2066,-0.09696,-0.64184,0,0.9667,0.0167,0.0167,0.386,0.2169,-0.06137,-0.44656,0,0.9667,0.0166,0.0166,0.137,0.1029,-0.1363,-6.90776,1.054,31.682,0.7401,0.2432,0.0167,0.9667,0.0166,0.0166,0.9667,0.0166,0.0166,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0166,0.0166,2.0,2.0,1.6234,2.0,1.6388,1.3435,2.0,1.1249,1.2619,1.1167,1.0982,1.0888,1.048,1.043,1.0364,2.0,1.0184,1.0145,27.037,6.28,0.486,4.644,1312.029,69.969,1440.061
237,2026-05-14T17:20:19.067136+00:00,browsing,GND,16.286,21.426,21.426,0.6084,0.3916,23.658,27.023,0.5332,0.4668,0.4574,0.1066,0,0.9667,0.0167,0.0167,0.094,0.206,-0.14063,-1.16572,0,0.9667,0.0167,0.0167,0.154,0.2132,-0.08463,-0.68711,0,0.9667,0.0166,0.0166,0.056,0.1029,-0.14443,-6.90776,0.303,27.326,0.7401,0.2432,0.0167,0.9667,0.0166,0.0166,0.9667,0.0166,0.0166,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0166,0.0166,2.0,2.0,1.6234,2.0,1.6388,1.3435,2.0,1.1249,1.2619,1.1187,1.0993,1.0898,1.0486,1.0435,1.0369,2.0,1.0199,1.0156,26.345,3.365,0.0,0.981,1315.394,69.969,1441.042
238,2026-05-14T17:20:25.093955+00:00,browsing,GND,29.977,29.011,29.011,0.6126,0.3874,37.583,34.616,0.4794,0.5206,0.4742,0.1079,0,0.9667,0.0167,0.0167,0.081,0.2058,-0.14185,-1.1894,0,0.9667,0.0167,0.0167,0.079,0.2095,-0.09214,-0.77972,0,0.9667,0.0166,0.0166,0.035,0.1029,-0.14653,-6.90776,0.195,34.81,0.7401,0.2432,0.0167,0.9667,0.0166,0.0166,0.9667,0.0166,0.0166,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0166,0.0166,2.0,2.0,1.6234,2.0,1.6388,1.3435,2.0,1.1249,1.2619,1.1208,1.1004,1.0907,1.0494,1.0439,1.0373,2.0,1.0213,1.0166,35.182,0.0,0.0,0.0,1315.394,69.969,1441.042
