ho_id,timestamp,task_type,path,isl_ms,gnd_ms,prop_ms,path_p_isl,path_p_gnd,access_cost_isl,access_cost_gnd,inv_cost_p_isl,inv_cost_p_gnd,trgsat_bg,tn_bg,amf_inst,amf_p0,amf_p1,amf_p2,amf_ms,amf_rho,amf_x,amf_cost,smf_inst,smf_p0,smf_p1,smf_p2,smf_ms,smf_rho,smf_x,smf_cost,upf_inst,upf_p0,upf_p1,upf_p2,upf_ms,upf_rho,upf_x,upf_cost,core_ms,total_ms,on_amf_p0,on_amf_p1,on_amf_p2,on_smf_p0,on_smf_p1,on_smf_p2,on_upf_p0,on_upf_p1,on_upf_p2,gnd_amf_p0,gnd_amf_p1,gnd_amf_p2,gnd_smf_p0,gnd_smf_p1,gnd_smf_p2,gnd_upf_p0,gnd_upf_p1,gnd_upf_p2,on_amf_B0,on_amf_B1,on_amf_B2,on_smf_B0,on_smf_B1,on_smf_B2,on_upf_B0,on_upf_B1,on_upf_B2,gnd_amf_B0,gnd_amf_B1,gnd_amf_B2,gnd_smf_B0,gnd_smf_B1,gnd_smf_B2,gnd_upf_B0,gnd_upf_B1,gnd_upf_B2,global_oracle_ms,access_regret_ms,inst_regret_ms,global_regret_ms,cum_access_regret_ms,cum_inst_regret_ms,cum_global_regret_ms
98,2026-05-14T16:36:22.136957+00:00,gaming,ISL,29.066,26.075,29.066,0.9455,0.0545,34.205,37.81,0.525,0.475,0.2216,0.5739,0,0.9186,0.064,0.0175,0.712,0.2833,0.00122,0.00322,0,0.8419,0.1297,0.0284,0.549,0.3176,0.00492,0.01318,0,0.9667,0.0167,0.0167,0.792,0.1111,-0.02083,-0.07974,2.053,36.258,0.9219,0.0615,0.0167,0.8471,0.126,0.0269,0.9667,0.0167,0.0167,0.9376,0.0457,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,1.0062,0.9854,0.9481,0.9982,0.9886,0.9577,1.022,1.0069,0.8682,1.0004,0.9968,0.9883,0.9996,0.9964,0.9888,1.0005,1.0004,0.9968,35.684,0.0,0.573,0.573,427.982,40.594,474.144
99,2026-05-14T16:36:28.108250+00:00,gaming,ISL,15.645,25.287,15.645,0.946,0.054,20.827,36.957,0.6396,0.3604,0.2281,0.5716,0,0.9219,0.0615,0.0167,0.192,0.268,-0.05084,-0.14425,2,0.8471,0.126,0.0269,0.97,0.3519,0.04697,0.07155,0,0.9667,0.0167,0.0167,0.09,0.1111,-0.09102,-0.40816,1.251,22.078,0.9255,0.0578,0.0167,0.8521,0.1224,0.0255,0.9667,0.0167,0.0167,0.9376,0.0457,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,1.0066,0.9851,0.9473,0.9981,0.9883,0.9572,1.0228,1.0071,0.8652,1.0004,0.9968,0.9883,0.9996,0.9964,0.9888,1.0005,1.0004,0.9968,22.282,0.0,0.0,0.0,427.982,40.594,474.144
100,2026-05-14T16:36:34.122065+00:00,gaming,ISL,20.648,25.534,20.648,0.9548,0.0452,25.88,37.137,0.5893,0.4107,0.2354,0.5691,0,0.9255,0.0578,0.0167,0.174,0.2524,-0.0526,-0.14972,0,0.8521,0.1224,0.0255,0.825,0.2951,0.03246,0.08384,1,0.9667,0.0167,0.0167,0.403,0.237,-0.05966,-0.10701,1.402,27.282,0.929,0.0543,0.0167,0.856,0.1197,0.0243,0.9667,0.0167,0.0167,0.9376,0.0457,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,1.0071,0.9848,0.9465,0.9979,0.988,0.9565,1.0233,1.0079,0.8622,1.0004,0.9968,0.9883,0.9996,0.9964,0.9888,1.0005,1.0004,0.9968,27.31,0.0,0.0,0.0,427.982,40.594,474.144
101,2026-05-14T16:36:40.127401+00:00,gaming,ISL,30.847,29.111,30.847,0.9579,0.0421,36.135,40.645,0.5294,0.4706,0.2435,0.5665,0,0.929,0.0543,0.0167,1.018,0.2367,0.0318,0.08071,0,0.856,0.1197,0.0243,1.033,0.2824,0.05333,0.13423,1,0.9667,0.0167,0.0167,0.606,0.237,-0.03939,-0.06938,2.657,38.792,0.9308,0.0526,0.0167,0.859,0.1176,0.0233,0.9667,0.0167,0.0167,0.9376,0.0457,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,1.0068,0.9845,0.9457,0.9975,0.9877,0.9558,1.0238,1.0084,0.8592,1.0004,0.9968,0.9883,0.9996,0.9964,0.9888,1.0005,1.0004,0.9968,37.539,0.0,1.253,1.253,427.982,41.847,475.397
102,2026-05-14T16:36:46.137306+00:00,gaming,ISL,15.246,25.226,15.246,0.9584,0.0416,20.597,36.69,0.6405,0.3595,0.2524,0.5638,0,0.9308,0.0526,0.0167,0.42,0.2215,-0.02803,-0.077,0,0.859,0.1176,0.0233,0.642,0.2689,0.01417,0.03746,0,0.9667,0.0167,0.0167,0.277,0.1111,-0.07229,-0.31001,1.339,21.936,0.9335,0.0499,0.0167,0.8635,0.1144,0.0221,0.9667,0.0167,0.0167,0.9376,0.0457,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,1.0071,0.9842,0.9448,0.9974,0.9874,0.955,1.0243,1.0086,0.8562,1.0004,0.9968,0.9883,0.9996,0.9964,0.9888,1.0005,1.0004,0.9968,21.977,0.0,0.0,0.0,427.982,41.847,475.397
103,2026-05-14T16:36:52.141982+00:00,gaming,ISL,16.93,26.47,16.93,0.9655,0.0345,22.35,37.862,0.6288,0.3712,0.2621,0.5611,1,0.9335,0.0499,0.0167,1.407,0.3821,0.07067,0.1225,0,0.8635,0.1144,0.0221,0.185,0.2551,-0.03155,-0.08881,0,0.9667,0.0167,0.0167,0.137,0.1111,-0.08629,-0.38335,1.728,24.079,0.9361,0.0472,0.0167,0.8698,0.1096,0.0207,0.9667,0.0167,0.0167,0.9376,0.0457,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,1.0072,0.9835,0.944,0.9977,0.9871,0.9543,1.025,1.0088,0.8532,1.0004,0.9968,0.9883,0.9996,0.9964,0.9888,1.0005,1.0004,0.9968,23.707,0.0,0.372,0.372,427.982,42.218,475.768
104,2026-05-14T16:36:58.154372+00:00,gaming,ISL,17.338,25.343,17.338,0.97,0.03,22.835,36.661,0.6162,0.3838,0.2724,0.5582,0,0.9361,0.0472,0.0167,0.255,0.1936,-0.04455,-0.12537,0,0.8698,0.1096,0.0207,0.902,0.2412,0.0402,0.10279,0,0.9667,0.0167,0.0167,0.128,0.1111,-0.08723,-0.38878,1.284,24.12,0.9389,0.0445,0.0167,0.873,0.1073,0.0197,0.9667,0.0167,0.0167,0.9376,0.0457,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,1.0076,0.9832,0.9431,0.9974,0.9868,0.9536,1.0258,1.009,0.8502,1.0004,0.9968,0.9883,0.9996,0.9964,0.9888,1.0005,1.0004,0.9968,24.17,0.0,0.0,0.0,427.982,42.218,475.768
106,2026-05-14T16:37:10.170820+00:00,instagram,ISL,18.454,25.328,18.454,0.4488,0.5512,24.129,36.495,0.602,0.398,0.2952,0.5523,0,0.9389,0.0445,0.0167,0.551,0.4001,-0.01486,-0.0401,0,0.873,0.1073,0.0197,0.691,0.4362,0.01907,0.05006,2,0.3068,0.3068,0.3863,2.113,0.6667,0.11132,0.15309,3.355,27.485,0.9417,0.0417,0.0167,0.8783,0.1032,0.0184,0.2993,0.2993,0.4014,0.941,0.0423,0.0167,0.9667,0.0167,0.0167,0.6269,0.2283,0.1447,1.0077,0.9818,0.9396,0.9973,0.9859,0.9513,0.8714,0.8526,0.9907,1.0005,0.9967,0.9879,0.9996,0.9963,0.9884,0.9999,0.9993,0.9986,28.328,0.0,0.0,0.0,443.102,42.218,487.144
109,2026-05-14T16:37:28.188529+00:00,instagram,ISL,32.58,36.396,32.58,0.4833,0.5167,38.586,47.328,0.5509,0.4491,0.334,0.5426,1,0.9417,0.0417,0.0167,2.157,0.6923,0.14573,0.23739,0,0.8783,0.1032,0.0184,0.491,0.4009,-0.0009,-0.00243,2,0.2993,0.2993,0.4014,2.324,0.6667,0.13242,0.1794,4.972,43.558,0.944,0.0394,0.0167,0.8841,0.0987,0.0171,0.2918,0.2918,0.4163,0.9459,0.0374,0.0167,0.9667,0.0167,0.0167,0.6769,0.2052,0.1179,1.0077,0.9806,0.9359,0.9973,0.985,0.9489,0.8434,0.8201,0.9893,1.0004,0.9964,0.9874,0.9995,0.996,0.9877,1.0,0.9992,0.9981,42.713,0.0,0.845,0.845,469.577,44.126,508.579
111,2026-05-14T16:37:40.210541+00:00,instagram,ISL,28.599,25.743,28.599,0.5017,0.4983,34.873,36.514,0.5115,0.4885,0.3625,0.5358,0,0.944,0.0394,0.0167,0.357,0.3822,-0.03428,-0.09509,0,0.8841,0.0987,0.0171,0.358,0.3838,-0.01423,-0.03908,2,0.2918,0.2918,0.4163,3.01,0.6667,0.20095,0.2605,3.724,38.598,0.9467,0.0367,0.0167,0.8894,0.0939,0.0167,0.2849,0.2849,0.4302,0.9489,0.0345,0.0167,0.9667,0.0167,0.0167,0.6985,0.1942,0.1073,1.008,0.9793,0.9323,0.9974,0.9842,0.9466,0.8145,0.7863,0.9872,1.0004,0.9963,0.9869,0.9995,0.9959,0.9874,1.0,0.9991,0.998,37.196,0.0,0.0,1.402,484.392,44.126,521.228
112,2026-05-14T16:37:46.225321+00:00,instagram,ISL,35.161,22.361,35.161,0.5001,0.4999,41.586,33.05,0.4428,0.5572,0.3775,0.5322,0,0.9467,0.0367,0.0167,0.385,0.3858,-0.03155,-0.08719,0,0.8894,0.0939,0.0167,0.707,0.3777,0.02073,0.05431,2,0.2849,0.2849,0.4302,2.861,0.6667,0.18611,0.24298,3.953,45.539,0.9491,0.0342,0.0167,0.893,0.0904,0.0167,0.2778,0.2778,0.4443,0.9489,0.0345,0.0167,0.9667,0.0167,0.0167,0.6985,0.1942,0.1073,1.0083,0.978,0.9287,0.9973,0.9833,0.9443,0.7846,0.7511,0.9853,1.0004,0.9963,0.9869,0.9995,0.9959,0.9874,1.0,0.9991,0.998,33.732,8.536,0.0,11.807,492.928,44.126,533.035
113,2026-05-14T16:37:52.228218+00:00,instagram,ISL,32.075,36.564,32.075,0.4897,0.5103,38.663,47.172,0.5496,0.4504,0.3928,0.5286,0,0.9491,0.0342,0.0167,0.866,0.3919,0.01656,0.04289,2,0.893,0.0904,0.0167,2.605,0.732,0.21048,0.28314,2,0.2778,0.2778,0.4443,2.153,0.6667,0.11529,0.15714,5.623,44.286,0.9509,0.0324,0.0167,0.8966,0.0867,0.0167,0.2701,0.2701,0.4598,0.9489,0.0345,0.0167,0.9667,0.0167,0.0167,0.6985,0.1942,0.1073,1.0082,0.9768,0.9252,0.9972,0.9825,0.9424,0.7535,0.7143,0.984,1.0004,0.9963,0.9869,0.9995,0.9959,0.9874,1.0,0.9991,0.998,42.77,0.0,1.516,1.516,492.928,45.642,534.55
115,2026-05-14T16:38:04.239327+00:00,instagram,ISL,23.3,30.217,23.3,0.4893,0.5107,30.251,40.659,0.5734,0.4266,0.4246,0.5211,0,0.9509,0.0324,0.0167,0.554,0.4102,-0.0146,-0.03942,0,0.8966,0.0867,0.0167,0.505,0.3704,0.00053,0.00142,2,0.2701,0.2701,0.4598,2.108,0.6667,0.11076,0.15123,3.167,33.418,0.9528,0.0305,0.0167,0.9004,0.083,0.0167,0.2623,0.2623,0.4755,0.9516,0.0318,0.0167,0.9667,0.0167,0.0167,0.7182,0.1841,0.0977,1.0083,0.9757,0.9217,0.9972,0.9818,0.9401,0.7213,0.6756,0.9827,1.0005,0.9962,0.9865,0.9995,0.9958,0.987,0.9999,0.9991,0.9978,34.381,0.0,0.0,0.0,492.928,45.642,534.55
117,2026-05-14T16:38:16.256935+00:00,instagram,ISL,11.771,22.543,11.771,0.4965,0.5035,19.143,32.817,0.6316,0.3684,0.4574,0.5134,0,0.9528,0.0305,0.0167,0.679,0.4356,-0.00209,-0.00555,0,0.9004,0.083,0.0167,0.352,0.3753,-0.01475,-0.04054,2,0.2623,0.2623,0.4755,2.141,0.6667,0.11406,0.15521,3.172,22.316,0.9545,0.0288,0.0167,0.9043,0.079,0.0167,0.2544,0.2544,0.4911,0.9541,0.0292,0.0167,0.9667,0.0167,0.0167,0.7416,0.1712,0.0872,1.0083,0.9747,0.9183,0.9973,0.981,0.9379,0.6875,0.6348,0.9814,1.0005,0.9961,0.9861,0.9994,0.9957,0.9867,1.0,0.999,0.9977,23.317,0.0,0.0,0.0,496.72,45.642,534.598
122,2026-05-14T16:38:46.297355+00:00,browsing,ISL,22.391,33.82,22.391,0.5052,0.4948,31.125,43.676,0.5839,0.4161,0.542,0.4927,0,0.9545,0.0288,0.0167,0.483,0.4738,-0.02174,-0.05928,0,0.9043,0.079,0.0167,0.899,0.3803,0.03987,0.10194,1,0.3333,0.3333,0.3333,6.733,0.6667,0.57327,0.5711,8.114,39.239,0.9561,0.0272,0.0167,0.9065,0.0768,0.0167,0.3406,0.3245,0.3348,0.9609,0.0225,0.0167,0.9667,0.0167,0.0167,0.4596,0.2959,0.2445,1.0085,0.974,0.9158,0.997,0.9805,0.9362,0.9998,0.9952,0.999,1.0004,0.9957,0.9844,0.9994,0.9954,0.9853,1.0,1.0,0.9998,33.835,0.0,5.403,5.403,523.138,51.539,557.595
123,2026-05-14T16:38:52.308383+00:00,browsing,ISL,25.249,29.923,25.249,0.5146,0.4854,34.318,39.695,0.5363,0.4637,0.559,0.4883,0,0.9561,0.0272,0.0167,0.5,0.4883,-0.02005,-0.05454,0,0.9065,0.0768,0.0167,1.048,0.3927,0.0548,0.13755,1,0.3406,0.3245,0.3348,3.722,0.6667,0.27218,0.31086,5.269,39.588,0.9576,0.0257,0.0167,0.9083,0.075,0.0167,0.3467,0.3183,0.335,0.9609,0.0225,0.0167,0.9667,0.0167,0.0167,0.4596,0.2959,0.2445,1.0086,0.9733,0.9134,0.9967,0.98,0.9345,0.9995,0.9923,0.998,1.0004,0.9957,0.9844,0.9994,0.9954,0.9853,1.0,1.0,0.9998,37.071,0.0,2.517,2.517,523.138,54.056,560.112
124,2026-05-14T16:38:58.317890+00:00,browsing,ISL,42.992,36.143,42.992,0.5175,0.4825,52.423,45.832,0.4665,0.5335,0.5758,0.484,0,0.9576,0.0257,0.0167,0.809,0.5016,0.01086,0.02834,1,0.9083,0.075,0.0167,0.879,0.479,0.03788,0.07504,0,0.3467,0.3183,0.335,0.754,0.5,-0.02456,-0.0452,2.442,54.864,0.9588,0.0245,0.0167,0.9106,0.0728,0.0167,0.3541,0.3123,0.3337,0.9609,0.0225,0.0167,0.9667,0.0167,0.0167,0.4596,0.2959,0.2445,1.0086,0.9727,0.911,0.9965,0.9797,0.9328,0.9998,0.9901,0.997,1.0004,0.9957,0.9844,0.9994,0.9954,0.9853,1.0,1.0,0.9998,46.415,6.591,0.0,8.449,529.729,54.056,568.561
126,2026-05-14T16:39:10.339010+00:00,browsing,ISL,28.459,25.476,28.459,0.515,0.485,38.692,35.0,0.4749,0.5251,0.6091,0.475,0,0.9588,0.0245,0.0167,0.674,0.5238,-0.00259,-0.00688,0,0.9106,0.0728,0.0167,0.824,0.4333,0.03239,0.08355,1,0.3541,0.3123,0.3337,2.684,0.6667,0.16843,0.20267,4.182,42.875,0.96,0.0233,0.0167,0.9126,0.0707,0.0167,0.3597,0.3072,0.3331,0.9623,0.0211,0.0167,0.9667,0.0167,0.0167,0.5178,0.2747,0.2075,1.0086,0.9721,0.9088,0.9963,0.9792,0.9312,0.9996,0.9881,0.9959,1.0004,0.9956,0.9841,0.9994,0.9953,0.9849,1.0,1.0,0.9997,35.581,3.692,1.303,7.294,536.338,55.535,576.692
128,2026-05-14T16:39:22.357345+00:00,browsing,ISL,26.957,31.243,26.957,0.5428,0.4572,38.114,40.603,0.5158,0.4842,0.6415,0.4658,0,0.96,0.0233,0.0167,1.051,0.538,0.0351,0.08884,0,0.9126,0.0707,0.0167,0.67,0.4609,0.01698,0.04465,2,0.3597,0.3072,0.3331,3.069,0.5667,0.20694,0.28268,4.79,42.904,0.9609,0.0225,0.0167,0.9149,0.0684,0.0167,0.3665,0.3031,0.3304,0.9637,0.0196,0.0167,0.9667,0.0167,0.0167,0.5851,0.2454,0.1695,1.0083,0.9715,0.9066,0.9962,0.9787,0.9297,0.9993,0.9859,0.994,1.0004,0.9955,0.9837,0.9994,0.9952,0.9846,1.0001,1.0,0.9996,41.066,0.0,1.838,1.838,547.588,57.373,587.404
130,2026-05-14T16:39:34.380366+00:00,browsing,ISL,25.24,22.172,25.24,0.5366,0.4634,37.456,31.371,0.4558,0.5442,0.6725,0.4564,0,0.9609,0.0225,0.0167,0.603,0.5429,-0.00965,-0.02589,0,0.9149,0.0684,0.0167,0.917,0.4863,0.04174,0.10636,1,0.3665,0.3031,0.3304,3.306,0.6667,0.23059,0.26705,4.827,42.282,0.962,0.0213,0.0167,0.9167,0.0667,0.0167,0.3726,0.2973,0.3301,0.9651,0.0182,0.0167,0.9667,0.0167,0.0167,0.6498,0.2147,0.1355,1.0084,0.9709,0.9045,0.9959,0.9783,0.9282,0.9991,0.9833,0.993,1.0004,0.9954,0.9833,0.9994,0.9951,0.9843,1.0001,1.0,0.9995,31.947,6.085,1.822,10.335,553.673,59.195,597.739
131,2026-05-14T16:39:40.392472+00:00,browsing,ISL,39.509,29.3,39.509,0.5267,0.4733,52.309,38.419,0.4235,0.5765,0.6875,0.4517,0,0.962,0.0213,0.0167,0.625,0.5416,-0.00747,-0.01997,0,0.9167,0.0667,0.0167,0.446,0.4976,-0.00544,-0.01473,1,0.3726,0.2973,0.3301,6.524,0.6667,0.55236,0.54797,7.594,59.903,0.9631,0.0202,0.0167,0.9193,0.064,0.0167,0.3801,0.2891,0.3309,0.9651,0.0182,0.0167,0.9667,0.0167,0.0167,0.6498,0.2147,0.1355,1.0085,0.9704,0.9024,0.996,0.9779,0.9267,0.9988,0.9786,0.9919,1.0004,0.9954,0.9833,0.9994,0.9951,0.9843,1.0001,1.0,0.9995,38.995,13.89,4.573,20.909,567.563,63.767,618.647
134,2026-05-14T16:39:58.423327+00:00,browsing,ISL,18.708,29.597,18.708,0.5132,0.4868,33.497,38.48,0.5346,0.4654,0.7295,0.4371,0,0.9631,0.0202,0.0167,0.569,0.5238,-0.01312,-0.03536,0,0.9193,0.064,0.0167,0.77,0.5232,0.02695,0.06996,0,0.3801,0.2891,0.3309,1.416,0.5,0.04157,0.07205,2.754,36.251,0.9641,0.0192,0.0167,0.9212,0.0622,0.0167,0.3853,0.2843,0.3304,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.7571,0.1589,0.084,1.0086,0.9698,0.9005,0.9958,0.9775,0.9253,0.9984,0.9765,0.9909,1.0003,0.9953,0.9826,0.9994,0.9949,0.9836,1.0001,1.0,0.9993,36.525,0.0,0.0,0.0,575.122,64.44,624.42
135,2026-05-14T16:40:04.436662+00:00,browsing,ISL,29.497,26.509,29.497,0.5157,0.4843,45.029,35.315,0.4395,0.5605,0.7425,0.4322,0,0.9641,0.0192,0.0167,0.918,0.5136,0.02182,0.05616,0,0.9212,0.0622,0.0167,0.544,0.5284,0.00439,0.01174,2,0.3853,0.2843,0.3304,1.462,0.5667,0.04622,0.07018,2.924,47.954,0.9649,0.0184,0.0167,0.9234,0.0599,0.0167,0.3905,0.2789,0.3306,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.7571,0.1589,0.084,1.0084,0.9692,0.8985,0.9957,0.9771,0.924,0.9981,0.9743,0.9904,1.0003,0.9953,0.9826,0.9994,0.9949,0.9836,1.0001,1.0,0.9993,35.887,9.715,0.0,12.067,584.837,64.44,636.487
136,2026-05-14T16:40:10.446719+00:00,browsing,ISL,18.991,28.292,18.991,0.5069,0.4931,35.305,37.022,0.5119,0.4881,0.7548,0.4273,0,0.9649,0.0184,0.0167,0.74,0.5016,0.00398,0.01048,1,0.9234,0.0599,0.0167,2.298,0.429,0.1798,0.31369,1,0.3905,0.2789,0.3306,2.537,0.6667,0.15367,0.18377,5.575,40.879,0.9658,0.0175,0.0167,0.926,0.0573,0.0167,0.3962,0.2741,0.3296,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.7571,0.1589,0.084,1.0084,0.9687,0.8966,0.9955,0.9758,0.9226,0.9979,0.9724,0.9894,1.0003,0.9953,0.9826,0.9994,0.9949,0.9836,1.0001,1.0,0.9993,37.593,0.0,2.576,3.286,584.837,67.016,639.774
137,2026-05-14T16:40:16.460730+00:00,browsing,ISL,21.564,25.183,21.564,0.5062,0.4938,38.696,33.838,0.4665,0.5335,0.7665,0.4223,0,0.9658,0.0175,0.0167,0.54,0.4883,-0.01603,-0.04337,0,0.926,0.0573,0.0167,0.553,0.5333,0.0053,0.01416,0,0.3962,0.2741,0.3296,1.631,0.5,0.06309,0.10729,2.724,41.42,0.9667,0.0167,0.0167,0.9281,0.0553,0.0167,0.4008,0.2698,0.3294,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.7571,0.1589,0.084,1.0085,0.9681,0.8947,0.9954,0.9754,0.9212,0.9973,0.9703,0.9884,1.0003,0.9953,0.9826,0.9994,0.9949,0.9836,1.0001,1.0,0.9993,34.408,4.859,0.0,7.013,589.696,67.016,646.786
138,2026-05-14T16:40:22.462722+00:00,browsing,ISL,12.12,26.235,12.12,0.4992,0.5008,30.104,34.815,0.5363,0.4637,0.7776,0.4172,0,0.9667,0.0167,0.0167,1.028,0.4738,0.03277,0.08317,0,0.9281,0.0553,0.0167,0.765,0.5328,0.02655,0.06891,0,0.4008,0.2698,0.3294,0.759,0.5,-0.02405,-0.04415,2.553,32.656,0.9667,0.0167,0.0167,0.9297,0.0536,0.0167,0.4086,0.264,0.3274,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.7571,0.1589,0.084,1.0083,0.9675,0.8929,0.9953,0.975,0.9199,0.9975,0.9681,0.9873,1.0003,0.9953,0.9826,0.9994,0.9949,0.9836,1.0001,1.0,0.9993,33.051,0.0,0.0,0.0,589.696,67.016,646.786
139,2026-05-14T16:40:28.476140+00:00,browsing,ISL,18.811,31.243,18.811,0.5024,0.4976,37.672,39.749,0.5134,0.4866,0.7879,0.4122,0,0.9667,0.0167,0.0167,1.004,0.4585,0.03045,0.07749,0,0.9297,0.0536,0.0167,1.158,0.5304,0.06583,0.16283,2,0.4086,0.264,0.3274,2.362,0.5667,0.13616,0.19327,4.524,42.197,0.9667,0.0167,0.0167,0.9308,0.0525,0.0167,0.415,0.2594,0.3255,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.7571,0.1589,0.084,1.0081,0.9668,0.891,0.9948,0.9746,0.9186,0.9973,0.966,0.9859,1.0003,0.9953,0.9826,0.9994,0.9949,0.9836,1.0001,1.0,0.9993,40.317,0.0,1.609,1.88,589.696,68.626,648.666
140,2026-05-14T16:40:34.482613+00:00,browsing,ISL,17.294,29.634,17.294,0.5022,0.4978,37.053,38.067,0.5067,0.4933,0.7976,0.4071,0,0.9667,0.0167,0.0167,0.421,0.4429,-0.02787,-0.07663,0,0.9308,0.0525,0.0167,1.39,0.5261,0.08899,0.21423,0,0.415,0.2594,0.3255,2.283,0.5,0.12831,0.20707,4.094,41.148,0.9667,0.0167,0.0167,0.9316,0.0518,0.0167,0.4178,0.256,0.3262,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.7571,0.1589,0.084,1.0083,0.9662,0.8892,0.9943,0.9742,0.9173,0.9961,0.9639,0.9849,1.0003,0.9953,0.9826,0.9994,0.9949,0.9836,1.0001,1.0,0.9993,38.634,0.0,1.214,2.514,589.696,69.84,651.18
141,2026-05-14T16:40:40.497330+00:00,browsing,ISL,30.908,28.917,30.908,0.5011,0.4989,51.575,37.278,0.4195,0.5805,0.8065,0.402,0,0.9667,0.0167,0.0167,0.584,0.4272,-0.01162,-0.03125,0,0.9316,0.0518,0.0167,0.553,0.5199,0.0053,0.01413,0,0.4178,0.256,0.3262,2.656,0.5,0.16563,0.25971,3.793,55.368,0.9667,0.0167,0.0167,0.9335,0.0499,0.0167,0.4197,0.253,0.3274,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.7571,0.1589,0.084,1.0084,0.9655,0.8874,0.9943,0.9737,0.916,0.9947,0.9617,0.9839,1.0003,0.9953,0.9826,0.9994,0.9949,0.9836,1.0001,1.0,0.9993,37.845,14.297,0.95,17.523,603.992,70.789,668.702
143,2026-05-14T16:40:52.591355+00:00,browsing,ISL,17.794,25.582,17.794,0.4826,0.5174,40.253,33.802,0.4564,0.5436,0.8219,0.3917,0,0.9667,0.0167,0.0167,0.64,0.3975,-0.00595,-0.01589,0,0.9335,0.0499,0.0167,0.559,0.5028,0.00594,0.01583,2,0.4197,0.253,0.3274,2.714,0.5667,0.1714,0.23695,3.914,44.167,0.9667,0.0167,0.0167,0.9353,0.048,0.0167,0.4266,0.2487,0.3247,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.7998,0.135,0.0652,1.0084,0.9648,0.8855,0.9942,0.9733,0.9147,0.9945,0.9596,0.9822,1.0004,0.9952,0.9823,0.9993,0.9948,0.9833,1.0001,1.0,0.9992,34.367,6.452,1.146,9.8,610.444,71.936,678.502
144,2026-05-14T16:40:58.595807+00:00,browsing,ISL,22.535,33.581,22.535,0.4746,0.5254,45.846,41.731,0.4765,0.5235,0.8284,0.3865,0,0.9667,0.0167,0.0167,0.529,0.3841,-0.01713,-0.04641,0,0.9353,0.048,0.0167,0.448,0.4921,-0.00518,-0.01402,0,0.4266,0.2487,0.3247,1.172,0.5,0.01717,0.03027,2.149,47.995,0.9667,0.0167,0.0167,0.9373,0.046,0.0167,0.4328,0.2438,0.3234,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.7998,0.135,0.0652,1.0086,0.9641,0.8837,0.9943,0.9728,0.9134,0.9943,0.9574,0.9812,1.0004,0.9952,0.9823,0.9993,0.9948,0.9833,1.0001,1.0,0.9992,42.296,4.116,0.0,5.699,614.56,71.936,684.201
146,2026-05-14T16:41:10.618852+00:00,browsing,ISL,41.771,29.093,41.771,0.467,0.533,66.604,37.107,0.3578,0.6422,0.8389,0.3761,0,0.9667,0.0167,0.0167,0.596,0.362,-0.01037,-0.02785,0,0.9373,0.046,0.0167,0.862,0.4675,0.03625,0.09283,1,0.4328,0.2438,0.3234,2.237,0.6667,0.12367,0.14806,3.695,70.3,0.9667,0.0167,0.0167,0.9386,0.0447,0.0167,0.4385,0.2397,0.3218,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8361,0.1137,0.0502,1.0086,0.9633,0.8819,0.994,0.9723,0.9121,0.9941,0.9558,0.9802,1.0003,0.9951,0.9819,0.9994,0.9947,0.983,1.0002,1.0,0.9991,37.672,29.497,1.034,32.628,644.056,73.027,716.886
147,2026-05-14T16:41:16.627260+00:00,browsing,ISL,37.722,30.338,37.722,0.4543,0.5457,63.183,38.286,0.3773,0.6227,0.8429,0.3709,0,0.9667,0.0167,0.0167,0.283,0.3538,-0.04174,-0.11716,0,0.9386,0.0447,0.0167,0.947,0.4541,0.04469,0.11325,0,0.4385,0.2397,0.3218,0.939,0.5,-0.00612,-0.01102,2.168,65.351,0.9667,0.0167,0.0167,0.9398,0.0435,0.0167,0.4456,0.2345,0.3199,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8361,0.1137,0.0502,1.009,0.9624,0.8801,0.9937,0.9718,0.9109,0.9941,0.9537,0.9791,1.0003,0.9951,0.9819,0.9994,0.9947,0.983,1.0002,1.0,0.9991,38.85,24.897,0.0,26.501,668.953,73.027,743.387
