ho_id,timestamp,task_type,path,isl_ms,gnd_ms,prop_ms,path_p_isl,path_p_gnd,access_cost_isl,access_cost_gnd,inv_cost_p_isl,inv_cost_p_gnd,trgsat_bg,tn_bg,amf_inst,amf_p0,amf_p1,amf_p2,amf_ms,amf_rho,amf_x,amf_cost,smf_inst,smf_p0,smf_p1,smf_p2,smf_ms,smf_rho,smf_x,smf_cost,upf_inst,upf_p0,upf_p1,upf_p2,upf_ms,upf_rho,upf_x,upf_cost,core_ms,total_ms,on_amf_p0,on_amf_p1,on_amf_p2,on_smf_p0,on_smf_p1,on_smf_p2,on_upf_p0,on_upf_p1,on_upf_p2,gnd_amf_p0,gnd_amf_p1,gnd_amf_p2,gnd_smf_p0,gnd_smf_p1,gnd_smf_p2,gnd_upf_p0,gnd_upf_p1,gnd_upf_p2,on_amf_B0,on_amf_B1,on_amf_B2,on_smf_B0,on_smf_B1,on_smf_B2,on_upf_B0,on_upf_B1,on_upf_B2,gnd_amf_B0,gnd_amf_B1,gnd_amf_B2,gnd_smf_B0,gnd_smf_B1,gnd_smf_B2,gnd_upf_B0,gnd_upf_B1,gnd_upf_B2,global_oracle_ms,access_regret_ms,inst_regret_ms,global_regret_ms,cum_access_regret_ms,cum_inst_regret_ms,cum_global_regret_ms
192,2026-05-14T16:45:47.139413+00:00,browsing,GND,18.613,21.748,21.748,0.2485,0.7515,24.748,27.706,0.5282,0.4718,0.348,0.1608,0,0.9667,0.0167,0.0167,0.325,0.3254,0.00749,0.03226,0,0.9667,0.0167,0.0167,0.161,0.2463,0.00106,0.00589,0,0.9667,0.0167,0.0167,0.176,0.1029,-0.00241,-0.02132,0.661,28.367,0.9667,0.0167,0.0167,0.9539,0.0295,0.0167,0.4994,0.1937,0.3069,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,1.0079,0.9538,0.8593,0.9935,0.966,0.8973,0.9921,0.9347,0.971,1.0002,0.9916,0.9691,0.9989,0.991,0.9718,1.001,0.9996,0.9955,27.371,2.958,0.07,0.996,837.142,80.823,914.512
198,2026-05-14T16:46:23.189097+00:00,mixed,GND,16.108,28.86,28.86,0.5728,0.4272,21.606,34.686,0.6162,0.3838,0.2724,0.1418,0,0.9667,0.0167,0.0167,0.204,0.2999,-0.00458,-0.02025,0,0.9667,0.0167,0.0167,0.103,0.2466,-0.0047,-0.02665,1,0.3333,0.3333,0.3333,0.173,0.1714,-0.00269,-0.01264,0.48,35.166,0.9667,0.0167,0.0167,0.9583,0.0251,0.0167,0.3413,0.3211,0.3375,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.3891,0.3179,0.293,1.0078,0.951,0.849,0.9927,0.9642,0.8893,0.9985,0.993,0.9972,1.0002,0.9915,0.9688,0.9989,0.9909,0.9715,1.0,1.0,0.9999,24.478,13.08,0.0,10.688,852.021,85.319,933.504
200,2026-05-14T16:46:35.201894+00:00,mixed,GND,43.793,38.609,38.609,0.6044,0.3956,49.144,44.397,0.4746,0.5254,0.2524,0.1362,0,0.9667,0.0167,0.0167,0.492,0.2968,0.02415,0.10045,0,0.9667,0.0167,0.0167,0.167,0.2514,0.00171,0.00954,0,0.3891,0.3179,0.293,0.121,0.0971,-0.00785,-0.06687,0.78,45.177,0.9667,0.0167,0.0167,0.9593,0.0241,0.0167,0.3445,0.3168,0.3387,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.4488,0.297,0.2541,1.0079,0.9504,0.8473,0.9927,0.9638,0.888,0.9982,0.9905,0.9962,1.0001,0.9914,0.9684,0.9989,0.9908,0.9712,1.0,1.0,0.9998,44.991,0.0,0.187,0.187,852.021,85.506,933.691
201,2026-05-14T16:46:41.203734+00:00,mixed,GND,11.814,21.625,21.625,0.6013,0.3987,17.102,27.395,0.6157,0.3843,0.2435,0.1335,0,0.9667,0.0167,0.0167,0.476,0.2948,0.02261,0.09433,0,0.9667,0.0167,0.0167,0.138,0.2535,-0.00117,-0.00657,0,0.4488,0.297,0.2541,0.067,0.0971,-0.01326,-0.1156,0.682,28.077,0.9667,0.0167,0.0167,0.9593,0.0241,0.0167,0.3445,0.3168,0.3387,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.5153,0.2702,0.2146,1.0079,0.9504,0.8473,0.9927,0.9638,0.888,0.9982,0.9905,0.9962,1.0,0.9912,0.9681,0.9989,0.9907,0.9709,1.0001,1.0,0.9997,20.012,10.293,0.089,8.065,862.314,85.595,941.756
205,2026-05-14T16:47:05.237512+00:00,mixed,GND,19.218,24.825,24.825,0.7375,0.2625,24.319,30.531,0.5566,0.4434,0.2159,0.1238,0,0.9667,0.0167,0.0167,0.065,0.2845,-0.01848,-0.0843,2,0.9667,0.0167,0.0167,0.199,0.4036,0.00492,0.01163,1,0.5153,0.2702,0.2146,0.684,0.1714,0.04844,0.20376,0.949,31.48,0.9667,0.0167,0.0167,0.9624,0.021,0.0167,0.3532,0.3038,0.3431,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.5805,0.2375,0.182,1.0076,0.9483,0.8425,0.9931,0.9627,0.883,0.9965,0.9819,0.9931,1.0001,0.9911,0.9677,0.9989,0.9905,0.9708,1.0001,0.9998,0.9996,27.308,6.212,0.357,4.172,868.525,91.871,953.802
206,2026-05-14T16:47:11.247226+00:00,mixed,GND,30.837,29.127,29.127,0.7449,0.2551,35.908,34.819,0.4923,0.5077,0.2111,0.1216,0,0.9667,0.0167,0.0167,0.248,0.2814,-0.00022,-0.00096,0,0.9667,0.0167,0.0167,0.175,0.261,0.00245,0.01362,2,0.5805,0.2375,0.182,0.368,0.2449,0.01675,0.05325,0.79,35.609,0.9667,0.0167,0.0167,0.9624,0.021,0.0167,0.3532,0.3038,0.3431,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.6377,0.2117,0.1506,1.0076,0.9483,0.8425,0.9931,0.9627,0.883,0.9965,0.9819,0.9931,1.0001,0.991,0.9674,0.9989,0.9904,0.9705,1.0001,0.9998,0.9995,35.411,0.0,0.198,0.198,868.525,92.069,954.0
210,2026-05-14T16:47:35.268528+00:00,instagram,GND,25.352,21.294,21.294,0.551,0.449,30.355,26.937,0.4702,0.5298,0.2004,0.1139,0,0.9667,0.0167,0.0167,0.094,0.313,-0.01561,-0.07077,0,0.9667,0.0167,0.0167,0.181,0.2986,0.00309,0.01713,0,0.7746,0.1533,0.0721,0.289,0.1857,0.00888,0.04671,0.564,27.501,0.9667,0.0167,0.0167,0.9647,0.0186,0.0167,0.2544,0.2544,0.4911,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.7894,0.1451,0.0656,1.0078,0.9458,0.8381,0.993,0.9614,0.8794,0.6875,0.6348,0.9814,1.0002,0.9909,0.967,0.9989,0.9903,0.9702,0.9999,0.9989,0.9973,27.614,0.0,0.0,0.0,870.908,92.266,958.409
213,2026-05-14T16:47:53.287083+00:00,instagram,GND,16.707,29.243,29.243,0.5827,0.4173,21.718,34.856,0.6161,0.3839,0.2018,0.1092,0,0.9667,0.0167,0.0167,0.16,0.301,-0.009,-0.04019,0,0.9667,0.0167,0.0167,0.153,0.2975,0.00028,0.00158,1,0.7894,0.1451,0.0656,0.475,0.2619,0.02755,0.0999,0.788,35.644,0.9667,0.0167,0.0167,0.9662,0.0171,0.0167,0.2399,0.2399,0.5201,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8064,0.1346,0.059,1.0074,0.943,0.8334,0.9928,0.96,0.8761,0.615,0.5448,0.9777,1.0002,0.9908,0.9666,0.9989,0.9902,0.9698,0.9999,0.9987,0.9971,26.24,13.138,0.114,9.404,884.046,92.916,968.349
215,2026-05-14T16:48:05.305783+00:00,instagram,GND,13.024,26.365,26.365,0.616,0.384,18.069,31.961,0.6388,0.3612,0.2071,0.1066,0,0.9667,0.0167,0.0167,0.191,0.2928,-0.0059,-0.02614,0,0.9667,0.0167,0.0167,0.197,0.2956,0.00474,0.02616,0,0.8064,0.1346,0.059,0.23,0.1857,0.00298,0.01592,0.618,32.58,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.2329,0.2329,0.5342,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8206,0.1262,0.0532,1.0073,0.9416,0.8311,0.9926,0.9592,0.8745,0.5755,0.5,0.9756,1.0002,0.9907,0.9662,0.9989,0.9901,0.9695,0.9999,0.9987,0.997,22.582,13.892,0.0,9.998,897.938,92.923,978.355
218,2026-05-14T16:48:23.336063+00:00,instagram,GND,17.441,25.382,25.382,0.6612,0.3388,22.58,30.959,0.5783,0.4217,0.2216,0.1035,0,0.9667,0.0167,0.0167,0.335,0.2802,0.00846,0.03636,0,0.9667,0.0167,0.0167,0.122,0.2911,-0.00285,-0.01604,0,0.8206,0.1262,0.0532,0.129,0.1857,-0.00706,-0.03873,0.586,31.545,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.2182,0.2182,0.5635,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.836,0.1167,0.0473,1.0075,0.9388,0.8264,0.9925,0.9576,0.8713,0.5,0.5,0.9723,1.0002,0.9906,0.9658,0.9989,0.99,0.9691,0.9999,0.9986,0.9969,27.069,8.379,0.0,4.476,907.478,92.923,986.745
219,2026-05-14T16:48:29.346049+00:00,instagram,GND,14.088,21.637,21.637,0.6713,0.3287,19.27,27.209,0.5854,0.4146,0.2281,0.1027,0,0.9667,0.0167,0.0167,0.327,0.2761,0.00766,0.03297,0,0.9667,0.0167,0.0167,0.099,0.2892,-0.00513,-0.02914,0,0.836,0.1167,0.0473,0.182,0.1857,-0.00181,-0.00978,0.607,27.816,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.2182,0.2182,0.5635,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8493,0.1085,0.0422,1.0075,0.9388,0.8264,0.9925,0.9576,0.8713,0.5,0.5,0.9723,1.0002,0.9904,0.9654,0.9989,0.9898,0.9688,0.9999,0.9986,0.9967,23.752,7.94,0.0,4.065,915.417,92.923,990.81
221,2026-05-14T16:48:41.353569+00:00,instagram,GND,38.655,33.405,33.405,0.6727,0.3273,43.943,38.969,0.47,0.53,0.2435,0.1014,0,0.9667,0.0167,0.0167,0.727,0.2681,0.04774,0.18967,0,0.9667,0.0167,0.0167,0.134,0.2848,-0.0016,-0.00901,0,0.8493,0.1085,0.0422,0.104,0.1857,-0.00964,-0.05332,0.965,39.934,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.2113,0.2113,0.5774,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8631,0.0997,0.0372,1.0066,0.9375,0.8239,0.9924,0.9567,0.8698,0.5,0.5,0.9703,1.0,0.9903,0.965,0.9989,0.9897,0.9685,1.0,0.9985,0.9966,39.636,0.0,0.298,0.298,922.307,94.636,1003.219
225,2026-05-14T16:49:06.020096+00:00,mixed,GND,13.297,21.498,21.498,0.7521,0.2479,18.879,27.054,0.589,0.411,0.2835,0.1001,0,0.9667,0.0167,0.0167,0.391,0.2076,0.0141,0.05984,0,0.9667,0.0167,0.0167,0.106,0.2381,-0.00435,-0.02464,1,0.6377,0.2117,0.1506,0.267,0.1714,0.00666,0.0306,0.764,27.818,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.3627,0.2916,0.3457,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.6914,0.1856,0.123,1.0062,0.9338,0.8163,0.9911,0.954,0.8651,0.9953,0.9743,0.9898,0.9999,0.9902,0.9647,0.9989,0.9896,0.9682,1.0001,0.9998,0.9994,21.908,8.174,0.187,5.91,932.14,98.319,1018.083
228,2026-05-14T16:49:24.045133+00:00,mixed,GND,12.456,26.395,26.395,0.7588,0.2412,18.342,31.952,0.6353,0.3647,0.3205,0.1002,1,0.9667,0.0167,0.0167,0.366,0.3267,0.01161,0.0346,0,0.9667,0.0167,0.0167,0.34,0.2284,0.01902,0.10111,0,0.6914,0.1856,0.123,0.22,0.0971,0.00197,0.01609,0.926,32.878,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.3664,0.2842,0.3495,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.7334,0.1651,0.1015,1.0061,0.9324,0.813,0.9904,0.9527,0.8629,0.9939,0.9701,0.9885,0.9999,0.9902,0.9644,0.9989,0.9895,0.9679,1.0001,0.9998,0.9993,21.352,13.61,0.351,11.526,960.892,99.619,1050.589
236,2026-05-14T16:50:12.203217+00:00,mixed,GND,16.173,28.754,28.754,0.8403,0.1597,23.327,34.343,0.5955,0.4045,0.4409,0.1055,0,0.9667,0.0167,0.0167,0.214,0.1838,-0.00359,-0.01583,0,0.9667,0.0167,0.0167,0.162,0.1991,0.0012,0.0067,0,0.7334,0.1651,0.1015,0.081,0.0971,-0.01193,-0.10343,0.457,34.8,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.3839,0.2577,0.3585,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.7802,0.14,0.0799,1.0058,0.9286,0.8003,0.9896,0.9486,0.8549,0.9896,0.9531,0.982,0.9999,0.9901,0.9641,0.9988,0.9894,0.9676,1.0002,0.9997,0.9992,26.276,11.016,0.0,8.524,985.532,104.19,1081.957
238,2026-05-14T16:50:24.224741+00:00,mixed,GND,41.669,28.918,28.918,0.8592,0.1408,49.276,34.522,0.412,0.588,0.4742,0.1079,0,0.9667,0.0167,0.0167,0.233,0.1829,-0.00167,-0.00732,0,0.9667,0.0167,0.0167,0.123,0.1916,-0.00269,-0.01519,0,0.7802,0.14,0.0799,0.253,0.0971,0.00534,0.04306,0.61,35.132,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.3862,0.2542,0.3596,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8113,0.1234,0.0653,1.0056,0.9281,0.7982,0.9894,0.9481,0.8536,0.9889,0.9509,0.981,0.9999,0.99,0.9638,0.9989,0.9893,0.9673,1.0001,0.9997,0.9991,35.091,0.0,0.041,0.041,985.532,105.711,1083.478
240,2026-05-14T16:50:36.244340+00:00,instagram,GND,17.592,25.655,25.655,0.7014,0.2986,25.722,31.277,0.5487,0.4513,0.508,0.1107,0,0.9667,0.0167,0.0167,0.218,0.2289,-0.00317,-0.01395,0,0.9667,0.0167,0.0167,0.23,0.22,0.00804,0.04401,0,0.8631,0.0997,0.0372,0.157,0.1857,-0.0043,-0.02342,0.606,31.883,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.192,0.192,0.6159,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8748,0.0921,0.0331,1.0058,0.9277,0.7961,0.9893,0.9476,0.8524,0.5,0.5,0.9632,1.0,0.9899,0.9634,0.9988,0.9892,0.967,1.0,0.9985,0.9965,30.071,5.555,0.0,1.812,991.087,108.587,1088.166
242,2026-05-14T16:50:48.259752+00:00,instagram,GND,26.356,22.73,22.73,0.6947,0.3053,35.09,28.373,0.4471,0.5529,0.542,0.1139,0,0.9667,0.0167,0.0167,0.439,0.2304,0.01895,0.07963,0,0.9667,0.0167,0.0167,0.221,0.213,0.00715,0.03921,0,0.8748,0.0921,0.0331,0.287,0.1857,0.00868,0.04568,0.948,29.321,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.1848,0.1848,0.6304,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8838,0.0864,0.0298,1.0052,0.927,0.7924,0.989,0.9469,0.8505,0.5,0.5,0.962,0.9999,0.9898,0.963,0.9988,0.9891,0.9667,1.0,0.9984,0.9963,29.026,0.0,0.295,0.295,992.931,109.247,1094.376
244,2026-05-14T16:51:00.271921+00:00,instagram,GND,17.729,25.575,25.575,0.6724,0.3276,27.159,31.241,0.535,0.465,0.5758,0.1176,0,0.9667,0.0167,0.0167,0.191,0.2329,-0.00587,-0.026,0,0.9667,0.0167,0.0167,0.321,0.2064,0.01705,0.0911,0,0.8838,0.0864,0.0298,0.206,0.1857,0.00057,0.00307,0.718,31.959,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.1781,0.1781,0.6439,0.9667,0.0167,0.0167,0.9667,0.0167,0.0167,0.8932,0.0802,0.0266,1.0052,0.9263,0.7887,0.9889,0.9463,0.8484,0.5,0.5,0.9602,0.9999,0.9897,0.9627,0.9988,0.989,0.9664,1.0,0.9984,0.9962,31.566,4.082,0.065,0.393,1003.256,109.312,1104.377
