timestamp,seq,msg_id,prop_delay_ms,gnd_ms
2026-05-09T04:15:00.221719+00:00,223,0x01,15.462,15.462
2026-05-09T04:15:00.553202+00:00,226,0x01,15.462,15.462
2026-05-09T04:15:00.928336+00:00,229,0x01,34.796,34.796
2026-05-09T04:15:01.564057+00:00,235,0x01,34.796,34.796
2026-05-09T04:15:02.543396+00:00,85,0x01,34.796,34.796
2026-05-09T04:15:03.212036+00:00,90,0x01,43.354,43.354
2026-05-09T04:15:03.559288+00:00,93,0x01,43.354,43.354
2026-05-09T04:15:03.912657+00:00,97,0x01,43.354,43.354
2026-05-09T04:15:04.576230+00:00,103,0x01,43.354,43.354
2026-05-09T04:15:04.930380+00:00,105,0x01,38.133,38.133
2026-05-09T04:15:05.259385+00:00,108,0x01,38.133,38.133
2026-05-09T04:15:06.190765+00:00,131,0x01,38.133,38.133
2026-05-09T04:15:06.537776+00:00,135,0x01,38.133,38.133
2026-05-09T04:15:06.876709+00:00,138,0x01,22.232,22.232
2026-05-09T04:15:07.215393+00:00,140,0x01,22.232,22.232
2026-05-09T04:15:07.556812+00:00,143,0x01,22.232,22.232
2026-05-09T04:15:07.894597+00:00,147,0x01,22.232,22.232
2026-05-09T04:15:08.226810+00:00,149,0x01,22.232,22.232
2026-05-09T04:15:09.475370+00:00,215,0x01,12.035,12.035
2026-05-09T04:15:09.800888+00:00,219,0x01,12.035,12.035
2026-05-09T04:15:10.118999+00:00,222,0x01,12.035,12.035
2026-05-09T04:15:10.446780+00:00,224,0x01,12.035,12.035
2026-05-09T04:15:10.776423+00:00,227,0x01,12.035,12.035
2026-05-09T04:15:11.423400+00:00,234,0x01,32.763,32.763
2026-05-09T04:15:12.923150+00:00,244,0x01,43.559,43.559
2026-05-09T04:15:13.578501+00:00,249,0x01,43.559,43.559
2026-05-09T04:15:13.933764+00:00,252,0x01,43.559,43.559
2026-05-09T04:15:14.655584+00:00,3,0x01,43.559,43.559
2026-05-09T04:15:15.299632+00:00,5,0x01,40.955,40.955
2026-05-09T04:15:16.984264+00:00,116,0x01,25.776,25.776
2026-05-09T04:15:17.658962+00:00,122,0x01,25.776,25.776
2026-05-09T04:15:17.991657+00:00,127,0x01,25.776,25.776
2026-05-09T04:15:18.320646+00:00,130,0x01,25.776,25.776
2026-05-09T04:15:18.646619+00:00,133,0x01,25.776,25.776
2026-05-09T04:15:18.976737+00:00,135,0x01,15.823,15.823
2026-05-09T04:15:19.263410+00:00,138,0x01,15.823,15.823
2026-05-09T04:15:19.830110+00:00,143,0x01,15.823,15.823
2026-05-09T04:15:20.150679+00:00,147,0x01,15.823,15.823
2026-05-09T04:15:20.471795+00:00,149,0x01,15.823,15.823
2026-05-09T04:15:20.797087+00:00,153,0x01,15.823,15.823
2026-05-09T04:15:21.755663+00:00,161,0x01,35.402,35.402
2026-05-09T04:15:22.093374+00:00,164,0x01,35.402,35.402
2026-05-09T04:15:22.407447+00:00,168,0x01,35.402,35.402
2026-05-09T04:15:23.688590+00:00,224,0x01,43.538,43.538
2026-05-09T04:15:24.035243+00:00,227,0x01,43.538,43.538
2026-05-09T04:15:24.381132+00:00,229,0x01,43.538,43.538
2026-05-09T04:15:25.627619+00:00,242,0x01,37.516,37.516
2026-05-09T04:15:26.487169+00:00,245,0x01,37.516,37.516
2026-05-09T04:15:26.828812+00:00,248,0x01,37.516,37.516
2026-05-09T04:15:27.155866+00:00,252,0x01,20.231,20.231
2026-05-09T04:15:27.482211+00:00,255,0x01,20.231,20.231
2026-05-09T04:15:28.116028+00:00,5,0x01,20.231,20.231
2026-05-09T04:15:29.999807+00:00,66,0x01,13.632,13.632
2026-05-09T04:15:32.537477+00:00,90,0x01,34.043,34.043
2026-05-09T04:15:33.306297+00:00,91,0x01,43.725,43.725
2026-05-09T04:15:33.655665+00:00,96,0x01,43.725,43.725
2026-05-09T04:15:34.636676+00:00,104,0x01,43.725,43.725
2026-05-09T04:15:35.007778+00:00,108,0x01,39.544,39.544
2026-05-09T04:15:35.352735+00:00,110,0x01,39.544,39.544
2026-05-09T04:15:35.987723+00:00,116,0x01,39.544,39.544
2026-05-09T04:15:36.958359+00:00,198,0x01,22.875,22.875
2026-05-09T04:15:37.304172+00:00,201,0x01,22.875,22.875
2026-05-09T04:15:37.635081+00:00,204,0x01,22.875,22.875
2026-05-09T04:15:38.304974+00:00,211,0x01,22.875,22.875
2026-05-09T04:15:38.645743+00:00,214,0x01,22.875,22.875
2026-05-09T04:15:39.269405+00:00,219,0x01,11.735,11.735
2026-05-09T04:15:40.513344+00:00,16,0x01,11.735,11.735
2026-05-09T04:15:40.904086+00:00,18,0x01,32.511,32.511
2026-05-09T04:15:41.751158+00:00,24,0x01,32.511,32.511
2026-05-09T04:15:42.107857+00:00,28,0x01,32.511,32.511
2026-05-09T04:15:42.453380+00:00,31,0x01,32.511,32.511
2026-05-09T04:15:43.431064+00:00,39,0x01,43.488,43.488
2026-05-09T04:15:44.023739+00:00,75,0x01,43.488,43.488
2026-05-09T04:15:44.696617+00:00,81,0x01,43.488,43.488
2026-05-09T04:15:45.070939+00:00,85,0x01,41.094,41.094
2026-05-09T04:15:45.431761+00:00,89,0x01,41.094,41.094
2026-05-09T04:15:45.794963+00:00,92,0x01,41.094,41.094
2026-05-09T04:15:46.482778+00:00,97,0x01,41.094,41.094
2026-05-09T04:15:47.779952+00:00,173,0x01,26.067,26.067
2026-05-09T04:15:48.126162+00:00,177,0x01,26.067,26.067
2026-05-09T04:15:48.457585+00:00,180,0x01,26.067,26.067
2026-05-09T04:15:48.787198+00:00,183,0x01,26.067,26.067
2026-05-09T04:15:49.108672+00:00,185,0x01,15.407,15.407
2026-05-09T04:15:49.438405+00:00,188,0x01,15.407,15.407
2026-05-09T04:15:50.943836+00:00,204,0x01,35.045,35.045
2026-05-09T04:15:51.283950+00:00,207,0x01,35.045,35.045
2026-05-09T04:15:51.625838+00:00,210,0x01,35.045,35.045
2026-05-09T04:15:52.584679+00:00,219,0x01,35.045,35.045
2026-05-09T04:15:52.960453+00:00,222,0x01,43.466,43.466
2026-05-09T04:15:53.615285+00:00,229,0x01,43.466,43.466
2026-05-09T04:15:54.656833+00:00,42,0x01,43.466,43.466
2026-05-09T04:15:55.007331+00:00,45,0x01,37.826,37.826
2026-05-09T04:15:55.653034+00:00,51,0x01,37.826,37.826
2026-05-09T04:15:55.999164+00:00,53,0x01,37.826,37.826
2026-05-09T04:15:56.339439+00:00,56,0x01,37.826,37.826
2026-05-09T04:15:58.106254+00:00,75,0x01,20.921,20.921
2026-05-09T04:15:59.035490+00:00,85,0x01,18.446,18.446
2026-05-09T04:15:59.956279+00:00,93,0x01,18.446,18.446
2026-05-09T04:16:01.475295+00:00,157,0x01,37.132,37.132
2026-05-09T04:16:01.824460+00:00,160,0x01,37.132,37.132
2026-05-09T04:16:02.169389+00:00,164,0x01,37.132,37.132
2026-05-09T04:16:02.813880+00:00,169,0x01,37.132,37.132
2026-05-09T04:16:03.165936+00:00,173,0x01,43.173,43.173
2026-05-09T04:16:05.246018+00:00,198,0x01,34.574,34.574
2026-05-09T04:16:05.590048+00:00,201,0x01,34.574,34.574
2026-05-09T04:16:05.934736+00:00,204,0x01,34.574,34.574
2026-05-09T04:16:06.283598+00:00,207,0x01,34.574,34.574
2026-05-09T04:16:06.623346+00:00,209,0x01,34.574,34.574
2026-05-09T04:16:06.945052+00:00,212,0x01,15.772,15.772
2026-05-09T04:16:07.245703+00:00,215,0x01,15.772,15.772
2026-05-09T04:16:08.216574+00:00,18,0x01,15.772,15.772
2026-05-09T04:16:08.534900+00:00,22,0x01,15.772,15.772
2026-05-09T04:16:08.857817+00:00,25,0x01,15.772,15.772
2026-05-09T04:16:09.180844+00:00,28,0x01,18.716,18.716
2026-05-09T04:16:09.501836+00:00,31,0x01,18.716,18.716
2026-05-09T04:16:10.444654+00:00,39,0x01,18.716,18.716
2026-05-09T04:16:12.059009+00:00,90,0x01,36.905,36.905
2026-05-09T04:16:12.408808+00:00,93,0x01,36.905,36.905
2026-05-09T04:16:13.417780+00:00,102,0x01,43.359,43.359
2026-05-09T04:16:13.777693+00:00,104,0x01,43.359,43.359
2026-05-09T04:16:14.413895+00:00,110,0x01,43.359,43.359
2026-05-09T04:16:15.021140+00:00,126,0x01,36.265,36.265
2026-05-09T04:16:15.685819+00:00,133,0x01,36.265,36.265
2026-05-09T04:16:16.045546+00:00,135,0x01,36.265,36.265
2026-05-09T04:16:16.712315+00:00,142,0x01,36.265,36.265
2026-05-09T04:16:17.050654+00:00,144,0x01,19.891,19.891
2026-05-09T04:16:17.393256+00:00,147,0x01,19.891,19.891
2026-05-09T04:16:19.330563+00:00,224,0x01,22.516,22.516
2026-05-09T04:16:19.667266+00:00,227,0x01,22.516,22.516
2026-05-09T04:16:20.010543+00:00,229,0x01,22.516,22.516
2026-05-09T04:16:21.848764+00:00,245,0x01,39.624,39.624
2026-05-09T04:16:22.207269+00:00,248,0x01,39.624,39.624
2026-05-09T04:16:22.557888+00:00,252,0x01,39.624,39.624
2026-05-09T04:16:22.906509+00:00,254,0x01,39.624,39.624
2026-05-09T04:16:23.264814+00:00,1,0x01,42.591,42.591
2026-05-09T04:16:23.624037+00:00,5,0x01,42.591,42.591
2026-05-09T04:16:25.734173+00:00,97,0x01,30.573,30.573
2026-05-09T04:16:26.105283+00:00,101,0x01,30.573,30.573
2026-05-09T04:16:26.462493+00:00,103,0x01,30.573,30.573
2026-05-09T04:16:27.149636+00:00,110,0x01,11.736,11.736
2026-05-09T04:16:27.832769+00:00,115,0x01,11.736,11.736
2026-05-09T04:16:28.178380+00:00,118,0x01,11.736,11.736
2026-05-09T04:16:28.532990+00:00,121,0x01,11.736,11.736
2026-05-09T04:16:29.139767+00:00,153,0x01,15.648,15.648
2026-05-09T04:16:29.828992+00:00,160,0x01,15.648,15.648
2026-05-09T04:16:30.201489+00:00,161,0x01,15.648,15.648
2026-05-09T04:16:30.531491+00:00,166,0x01,15.648,15.648
2026-05-09T04:16:30.868742+00:00,168,0x01,15.648,15.648
2026-05-09T04:16:31.846384+00:00,177,0x01,35.175,35.175
2026-05-09T04:16:33.232204+00:00,252,0x01,43.451,43.451
2026-05-09T04:16:33.902579+00:00,3,0x01,43.451,43.451
2026-05-09T04:16:34.264656+00:00,5,0x01,43.451,43.451
2026-05-09T04:16:34.619281+00:00,9,0x01,43.451,43.451
2026-05-09T04:16:36.100989+00:00,30,0x01,37.681,37.681
2026-05-09T04:16:36.443805+00:00,34,0x01,37.681,37.681
2026-05-09T04:16:37.071027+00:00,39,0x01,20.754,20.754
2026-05-09T04:16:37.400179+00:00,43,0x01,20.754,20.754
2026-05-09T04:16:37.730092+00:00,45,0x01,20.754,20.754
2026-05-09T04:16:38.057769+00:00,49,0x01,20.754,20.754
2026-05-09T04:16:39.894267+00:00,110,0x01,15.017,15.017
2026-05-09T04:16:40.520705+00:00,115,0x01,15.017,15.017
2026-05-09T04:16:40.839320+00:00,118,0x01,15.017,15.017
2026-05-09T04:16:41.197350+00:00,121,0x01,34.856,34.856
2026-05-09T04:16:41.866501+00:00,127,0x01,34.856,34.856
2026-05-09T04:16:43.436895+00:00,177,0x01,43.517,43.517
2026-05-09T04:16:43.783220+00:00,180,0x01,43.517,43.517
2026-05-09T04:16:44.133437+00:00,183,0x01,43.517,43.517
2026-05-09T04:16:44.488179+00:00,186,0x01,43.517,43.517
2026-05-09T04:16:45.127081+00:00,193,0x01,38.088,38.088
2026-05-09T04:16:45.467901+00:00,196,0x01,38.088,38.088
2026-05-09T04:16:45.775078+00:00,198,0x01,38.088,38.088
2026-05-09T04:16:46.360401+00:00,212,0x01,38.088,38.088
2026-05-09T04:16:46.703575+00:00,215,0x01,38.088,38.088
2026-05-09T04:16:47.028330+00:00,219,0x01,21.176,21.176
2026-05-09T04:16:47.359920+00:00,222,0x01,21.176,21.176
2026-05-09T04:16:47.990752+00:00,227,0x01,21.176,21.176
2026-05-09T04:16:48.632264+00:00,234,0x01,21.176,21.176
2026-05-09T04:16:50.209606+00:00,38,0x01,13.959,13.959
2026-05-09T04:16:50.844542+00:00,43,0x01,13.959,13.959
2026-05-09T04:16:51.211399+00:00,47,0x01,34.241,34.241
2026-05-09T04:16:51.991808+00:00,53,0x01,34.241,34.241
2026-05-09T04:16:52.344064+00:00,56,0x01,34.241,34.241
2026-05-09T04:16:52.650267+00:00,59,0x01,34.241,34.241
2026-05-09T04:16:53.240242+00:00,80,0x01,43.754,43.754
2026-05-09T04:16:53.888275+00:00,86,0x01,43.754,43.754
2026-05-09T04:16:54.235593+00:00,90,0x01,43.754,43.754
2026-05-09T04:16:54.583241+00:00,92,0x01,43.754,43.754
2026-05-09T04:16:55.243321+00:00,98,0x01,39.404,39.404
2026-05-09T04:16:55.873816+00:00,104,0x01,39.404,39.404
2026-05-09T04:16:56.877022+00:00,165,0x01,39.404,39.404
2026-05-09T04:16:57.228255+00:00,168,0x01,22.602,22.602
2026-05-09T04:16:58.187842+00:00,177,0x01,22.602,22.602
2026-05-09T04:16:59.160967+00:00,188,0x01,13.888,13.888
2026-05-09T04:16:59.454648+00:00,190,0x01,13.888,13.888
2026-05-09T04:17:00.050290+00:00,198,0x01,13.888,13.888
2026-05-09T04:17:00.381941+00:00,201,0x01,13.888,13.888
2026-05-09T04:17:00.706392+00:00,204,0x01,13.888,13.888
2026-05-09T04:17:01.401672+00:00,211,0x01,34.214,34.214
2026-05-09T04:17:02.675179+00:00,222,0x01,34.214,34.214
2026-05-09T04:17:04.005399+00:00,31,0x01,43.755,43.755
2026-05-09T04:17:04.665849+00:00,38,0x01,43.755,43.755
2026-05-09T04:17:05.329037+00:00,43,0x01,39.429,39.429
2026-05-09T04:17:05.675228+00:00,47,0x01,39.429,39.429
2026-05-09T04:17:06.030076+00:00,49,0x01,39.429,39.429
2026-05-09T04:17:07.231854+00:00,68,0x01,22.654,22.654
2026-05-09T04:17:07.887274+00:00,75,0x01,22.654,22.654
2026-05-09T04:17:08.238925+00:00,77,0x01,22.654,22.654
2026-05-09T04:17:08.579710+00:00,80,0x01,22.654,22.654
2026-05-09T04:17:09.259917+00:00,87,0x01,12.397,12.397
2026-05-09T04:17:20.216160+00:00,252,0x01,13.881,13.881
2026-05-09T04:17:20.861511+00:00,3,0x01,13.881,13.881
2026-05-09T04:17:21.209122+00:00,5,0x01,34.159,34.159
2026-05-09T04:17:21.549826+00:00,9,0x01,34.159,34.159
2026-05-09T04:17:21.891306+00:00,12,0x01,34.159,34.159
2026-05-09T04:17:22.243362+00:00,14,0x01,34.159,34.159
2026-05-09T04:17:22.599542+00:00,18,0x01,34.159,34.159
2026-05-09T04:17:24.279532+00:00,92,0x01,43.739,43.739
2026-05-09T04:17:24.997897+00:00,97,0x01,43.739,43.739
2026-05-09T04:17:25.382836+00:00,100,0x01,39.476,39.476
2026-05-09T04:17:25.739206+00:00,103,0x01,39.476,39.476
2026-05-09T04:17:26.546535+00:00,110,0x01,39.476,39.476
2026-05-09T04:17:26.876638+00:00,113,0x01,39.476,39.476
2026-05-09T04:17:27.493142+00:00,153,0x01,22.723,22.723
2026-05-09T04:17:27.831601+00:00,157,0x01,22.723,22.723
2026-05-09T04:17:28.955060+00:00,166,0x01,22.723,22.723
2026-05-09T04:17:29.310903+00:00,168,0x01,14.964,14.964
2026-05-09T04:17:30.238133+00:00,177,0x01,14.964,14.964
2026-05-09T04:17:31.658479+00:00,254,0x01,34.777,34.777
2026-05-09T04:17:32.316789+00:00,4,0x01,34.777,34.777
2026-05-09T04:17:33.298123+00:00,14,0x01,43.472,43.472
2026-05-09T04:17:33.652136+00:00,16,0x01,43.472,43.472
2026-05-09T04:17:34.524276+00:00,38,0x01,43.472,43.472
2026-05-09T04:17:35.217192+00:00,43,0x01,38.108,38.108
2026-05-09T04:17:35.593268+00:00,47,0x01,38.108,38.108
2026-05-09T04:17:35.949634+00:00,49,0x01,38.108,38.108
2026-05-09T04:17:36.306459+00:00,52,0x01,38.108,38.108
2026-05-09T04:17:36.671846+00:00,56,0x01,38.108,38.108
2026-05-09T04:17:37.015328+00:00,59,0x01,38.108,38.108
2026-05-09T04:17:37.321207+00:00,61,0x01,21.313,21.313
2026-05-09T04:17:38.298411+00:00,140,0x01,21.313,21.313
2026-05-09T04:17:38.626693+00:00,142,0x01,21.313,21.313
2026-05-09T04:17:39.275072+00:00,149,0x01,11.769,11.769
2026-05-09T04:17:39.893600+00:00,154,0x01,11.769,11.769
2026-05-09T04:17:40.511517+00:00,161,0x01,11.769,11.769
2026-05-09T04:17:42.083940+00:00,207,0x01,32.593,32.593
2026-05-09T04:17:42.422049+00:00,209,0x01,32.593,32.593
2026-05-09T04:17:42.830154+00:00,212,0x01,32.593,32.593
2026-05-09T04:17:43.242228+00:00,215,0x01,43.519,43.519
2026-05-09T04:17:43.591064+00:00,219,0x01,43.519,43.519
2026-05-09T04:17:43.952711+00:00,222,0x01,43.519,43.519
2026-05-09T04:17:44.579555+00:00,227,0x01,43.519,43.519
2026-05-09T04:17:45.500216+00:00,3,0x01,41.046,41.046
2026-05-09T04:17:45.873997+00:00,6,0x01,41.046,41.046
2026-05-09T04:17:46.264666+00:00,9,0x01,41.046,41.046
2026-05-09T04:17:46.610375+00:00,12,0x01,41.046,41.046
2026-05-09T04:17:47.412624+00:00,18,0x01,25.975,25.975
2026-05-09T04:17:49.709525+00:00,121,0x01,13.292,13.292
2026-05-09T04:17:50.029966+00:00,122,0x01,13.292,13.292
2026-05-09T04:17:50.393156+00:00,127,0x01,13.292,13.292
2026-05-09T04:17:50.723738+00:00,130,0x01,13.292,13.292
2026-05-09T04:17:51.068303+00:00,133,0x01,33.299,33.299
2026-05-09T04:17:51.412726+00:00,135,0x01,33.299,33.299
2026-05-09T04:17:53.204788+00:00,153,0x01,43.236,43.236
2026-05-09T04:17:53.561915+00:00,157,0x01,43.236,43.236
2026-05-09T04:17:54.534031+00:00,167,0x01,43.236,43.236
2026-05-09T04:17:54.854242+00:00,168,0x01,43.236,43.236
2026-05-09T04:17:56.132663+00:00,227,0x01,39.624,39.624
2026-05-09T04:17:56.474676+00:00,230,0x01,39.624,39.624
2026-05-09T04:17:56.814694+00:00,234,0x01,39.624,39.624
2026-05-09T04:17:57.142223+00:00,238,0x01,24.404,24.404
2026-05-09T04:17:57.482704+00:00,240,0x01,24.404,24.404
2026-05-09T04:17:57.809869+00:00,242,0x01,24.404,24.404
2026-05-09T04:17:58.411227+00:00,249,0x01,24.404,24.404
2026-05-09T04:17:59.281010+00:00,3,0x01,15.163,15.163
2026-05-09T04:17:59.599541+00:00,5,0x01,15.163,15.163
2026-05-09T04:17:59.920089+00:00,9,0x01,15.163,15.163
2026-05-09T04:18:00.238397+00:00,12,0x01,15.163,15.163
2026-05-09T04:18:00.888492+00:00,18,0x01,15.163,15.163
2026-05-09T04:18:02.509648+00:00,72,0x01,34.65,34.65
2026-05-09T04:18:02.859735+00:00,75,0x01,34.65,34.65
2026-05-09T04:18:03.227757+00:00,77,0x01,43.384,43.384
2026-05-09T04:18:03.587936+00:00,80,0x01,43.384,43.384
2026-05-09T04:18:04.240693+00:00,86,0x01,43.384,43.384
2026-05-09T04:18:04.588444+00:00,90,0x01,43.384,43.384
2026-05-09T04:18:04.933951+00:00,92,0x01,43.384,43.384
2026-05-09T04:18:05.784433+00:00,115,0x01,38.304,38.304
2026-05-09T04:18:06.128960+00:00,118,0x01,38.304,38.304
2026-05-09T04:18:06.478628+00:00,121,0x01,38.304,38.304
2026-05-09T04:18:07.126263+00:00,127,0x01,22.389,22.389
2026-05-09T04:18:07.458565+00:00,131,0x01,22.389,22.389
2026-05-09T04:18:08.093032+00:00,138,0x01,22.389,22.389
2026-05-09T04:18:08.394728+00:00,140,0x01,22.389,22.389
2026-05-09T04:18:09.350539+00:00,198,0x01,13.339,13.339
2026-05-09T04:18:09.675839+00:00,201,0x01,13.339,13.339
2026-05-09T04:18:09.994161+00:00,204,0x01,13.339,13.339
2026-05-09T04:18:10.312923+00:00,207,0x01,13.339,13.339
2026-05-09T04:18:10.633781+00:00,209,0x01,13.339,13.339
2026-05-09T04:18:11.286980+00:00,215,0x01,33.542,33.542
2026-05-09T04:18:11.629861+00:00,219,0x01,33.542,33.542
2026-05-09T04:18:11.945692+00:00,222,0x01,33.542,33.542
2026-05-09T04:18:13.225540+00:00,18,0x01,43.425,43.425
2026-05-09T04:18:13.571500+00:00,20,0x01,43.425,43.425
2026-05-09T04:18:15.111527+00:00,36,0x01,39.639,39.639
2026-05-09T04:18:15.426712+00:00,38,0x01,39.639,39.639
2026-05-09T04:18:16.017794+00:00,38,0x01,39.639,39.639
2026-05-09T04:18:16.659190+00:00,43,0x01,39.639,39.639
2026-05-09T04:18:16.997970+00:00,47,0x01,39.639,39.639
2026-05-09T04:18:17.330219+00:00,49,0x01,24.061,24.061
2026-05-09T04:18:17.657096+00:00,53,0x01,24.061,24.061
2026-05-09T04:18:17.993498+00:00,56,0x01,24.061,24.061
2026-05-09T04:18:18.330827+00:00,59,0x01,24.061,24.061
2026-05-09T04:18:18.661361+00:00,61,0x01,24.061,24.061
2026-05-09T04:18:29.174764+00:00,188,0x01,13.997,13.997
2026-05-09T04:18:29.495111+00:00,191,0x01,13.997,13.997
2026-05-09T04:18:29.812283+00:00,193,0x01,13.997,13.997
2026-05-09T04:18:32.552582+00:00,249,0x01,34.289,34.289
2026-05-09T04:18:32.891384+00:00,252,0x01,34.289,34.289
2026-05-09T04:18:33.526279+00:00,3,0x01,43.766,43.766
2026-05-09T04:18:33.881076+00:00,5,0x01,43.766,43.766
2026-05-09T04:18:34.245679+00:00,9,0x01,43.766,43.766
2026-05-09T04:18:34.594923+00:00,12,0x01,43.766,43.766
2026-05-09T04:18:34.908726+00:00,14,0x01,43.766,43.766
2026-05-09T04:18:35.518498+00:00,27,0x01,39.367,39.367
2026-05-09T04:18:36.513233+00:00,36,0x01,39.367,39.367
2026-05-09T04:18:36.856370+00:00,38,0x01,39.367,39.367
2026-05-09T04:18:37.182119+00:00,42,0x01,22.534,22.534
2026-05-09T04:18:37.509655+00:00,45,0x01,22.534,22.534
2026-05-09T04:18:37.876042+00:00,49,0x01,22.534,22.534
2026-05-09T04:18:38.196137+00:00,51,0x01,22.534,22.534
2026-05-09T04:18:39.177603+00:00,120,0x01,13.335,13.335
2026-05-09T04:18:39.495751+00:00,123,0x01,13.335,13.335
2026-05-09T04:18:40.137282+00:00,130,0x01,13.335,13.335
2026-05-09T04:18:40.470813+00:00,131,0x01,13.335,13.335
2026-05-09T04:18:40.796439+00:00,135,0x01,13.335,13.335
2026-05-09T04:18:41.495994+00:00,142,0x01,33.609,33.609
2026-05-09T04:18:41.818943+00:00,144,0x01,33.609,33.609
2026-05-09T04:18:42.801084+00:00,196,0x01,33.609,33.609
2026-05-09T04:18:43.453701+00:00,202,0x01,43.487,43.487
2026-05-09T04:18:43.808367+00:00,205,0x01,43.487,43.487
2026-05-09T04:18:44.156074+00:00,208,0x01,43.487,43.487
2026-05-09T04:18:44.502473+00:00,211,0x01,43.487,43.487
2026-05-09T04:18:44.850567+00:00,215,0x01,43.487,43.487
2026-05-09T04:18:45.192862+00:00,218,0x01,39.657,39.657
2026-05-09T04:18:46.649928+00:00,242,0x01,39.657,39.657
2026-05-09T04:18:46.996484+00:00,244,0x01,39.657,39.657
2026-05-09T04:18:47.330454+00:00,248,0x01,23.96,23.96
2026-05-09T04:18:47.966196+00:00,253,0x01,23.96,23.96
2026-05-09T04:18:48.303538+00:00,1,0x01,23.96,23.96
2026-05-09T04:18:48.609655+00:00,3,0x01,23.96,23.96
2026-05-09T04:18:49.910668+00:00,61,0x01,15.629,15.629
2026-05-09T04:18:50.240239+00:00,64,0x01,15.629,15.629
2026-05-09T04:18:50.560290+00:00,66,0x01,15.629,15.629
2026-05-09T04:18:50.896240+00:00,70,0x01,15.629,15.629
2026-05-09T04:18:51.250083+00:00,72,0x01,35.12,35.12
2026-05-09T04:18:51.592179+00:00,75,0x01,35.12,35.12
2026-05-09T04:18:52.217986+00:00,81,0x01,35.12,35.12
2026-05-09T04:18:52.813415+00:00,92,0x01,35.12,35.12
2026-05-09T04:18:54.096287+00:00,105,0x01,43.425,43.425
2026-05-09T04:18:54.447815+00:00,108,0x01,43.425,43.425
2026-05-09T04:18:54.802771+00:00,110,0x01,43.425,43.425
2026-05-09T04:18:55.458930+00:00,116,0x01,37.731,37.731
2026-05-09T04:18:56.499888+00:00,182,0x01,37.731,37.731
2026-05-09T04:18:56.848166+00:00,183,0x01,37.731,37.731
2026-05-09T04:18:57.182211+00:00,188,0x01,20.926,20.926
2026-05-09T04:18:57.526141+00:00,190,0x01,20.926,20.926
2026-05-09T04:18:57.856125+00:00,193,0x01,20.926,20.926
2026-05-09T04:18:58.797994+00:00,203,0x01,20.926,20.926
2026-05-09T04:18:59.090948+00:00,205,0x01,20.926,20.926
2026-05-09T04:18:59.962010+00:00,219,0x01,13.482,13.482
2026-05-09T04:19:00.278732+00:00,222,0x01,13.482,13.482
2026-05-09T04:19:00.897997+00:00,229,0x01,13.482,13.482
2026-05-09T04:19:01.236267+00:00,232,0x01,33.89,33.89
2026-05-09T04:19:01.577870+00:00,234,0x01,33.89,33.89
2026-05-09T04:19:01.927701+00:00,238,0x01,33.89,33.89
2026-05-09T04:19:02.251642+00:00,240,0x01,33.89,33.89
2026-05-09T04:19:03.257679+00:00,39,0x01,43.686,43.686
2026-05-09T04:19:03.635270+00:00,43,0x01,43.686,43.686
2026-05-09T04:19:05.541697+00:00,61,0x01,39.642,39.642
2026-05-09T04:19:07.023870+00:00,77,0x01,39.642,39.642
2026-05-09T04:19:07.352248+00:00,80,0x01,23.047,23.047
2026-05-09T04:19:08.011713+00:00,85,0x01,23.047,23.047
2026-05-09T04:19:08.646372+00:00,91,0x01,23.047,23.047
2026-05-09T04:19:08.952878+00:00,94,0x01,23.047,23.047
2026-05-09T04:19:09.919892+00:00,149,0x01,14.057,14.057
2026-05-09T04:19:10.532091+00:00,154,0x01,14.057,14.057
2026-05-09T04:19:10.845798+00:00,157,0x01,14.057,14.057
2026-05-09T04:19:11.180890+00:00,161,0x01,34.322,34.322
2026-05-09T04:19:11.516065+00:00,164,0x01,34.322,34.322
2026-05-09T04:19:12.956643+00:00,166,0x01,34.322,34.322
2026-05-09T04:19:13.301936+00:00,168,0x01,43.76,43.76
2026-05-09T04:19:13.648863+00:00,173,0x01,43.76,43.76
2026-05-09T04:19:14.910645+00:00,185,0x01,43.76,43.76
2026-05-09T04:19:15.256518+00:00,188,0x01,39.304,39.304
2026-05-09T04:19:16.512945+00:00,245,0x01,39.304,39.304
2026-05-09T04:19:16.853038+00:00,248,0x01,39.304,39.304
2026-05-09T04:19:17.180147+00:00,251,0x01,22.41,22.41
2026-05-09T04:19:17.508810+00:00,253,0x01,22.41,22.41
2026-05-09T04:19:17.836972+00:00,1,0x01,22.41,22.41
2026-05-09T04:19:18.166974+00:00,3,0x01,22.41,22.41
2026-05-09T04:19:18.799454+00:00,9,0x01,22.41,22.41
2026-05-09T04:19:19.093670+00:00,12,0x01,22.41,22.41
2026-05-09T04:19:19.655852+00:00,20,0x01,13.29,13.29
2026-05-09T04:19:19.979593+00:00,23,0x01,13.29,13.29
2026-05-09T04:19:20.295533+00:00,25,0x01,13.29,13.29
2026-05-09T04:19:20.920520+00:00,31,0x01,13.29,13.29
2026-05-09T04:19:21.566646+00:00,38,0x01,33.795,33.795
2026-05-09T04:19:22.187107+00:00,43,0x01,33.795,33.795
2026-05-09T04:19:23.154723+00:00,92,0x01,33.795,33.795
2026-05-09T04:19:23.820340+00:00,97,0x01,43.671,43.671
2026-05-09T04:19:24.173668+00:00,101,0x01,43.671,43.671
