ho_id,timestamp,task_type,path,isl_ms,gnd_ms,prop_ms,path_p_isl,path_p_gnd,access_cost_isl,access_cost_gnd,inv_cost_p_isl,inv_cost_p_gnd,trgsat_bg,tn_bg,amf_inst,amf_p0,amf_p1,amf_p2,amf_ms,amf_rho,amf_x,amf_cost,smf_inst,smf_p0,smf_p1,smf_p2,smf_ms,smf_rho,smf_x,smf_cost,upf_inst,upf_p0,upf_p1,upf_p2,upf_ms,upf_rho,upf_x,upf_cost,core_ms,total_ms,on_amf_p0,on_amf_p1,on_amf_p2,on_smf_p0,on_smf_p1,on_smf_p2,on_upf_p0,on_upf_p1,on_upf_p2,gnd_amf_p0,gnd_amf_p1,gnd_amf_p2,gnd_smf_p0,gnd_smf_p1,gnd_smf_p2,gnd_upf_p0,gnd_upf_p1,gnd_upf_p2,on_amf_B0,on_amf_B1,on_amf_B2,on_smf_B0,on_smf_B1,on_smf_B2,on_upf_B0,on_upf_B1,on_upf_B2,gnd_amf_B0,gnd_amf_B1,gnd_amf_B2,gnd_smf_B0,gnd_smf_B1,gnd_smf_B2,gnd_upf_B0,gnd_upf_B1,gnd_upf_B2,global_oracle_ms,access_regret_ms,inst_regret_ms,global_regret_ms,cum_access_regret_ms,cum_inst_regret_ms,cum_global_regret_ms
11,2026-05-14T17:30:23.747280+00:00,instagram,GND,31.329,28.93,28.93,0.5,0.5,44.129,37.291,0.458,0.542,0.6875,0.402,2,0.3333,0.3333,0.3333,1.877,0.494,0.1377,0.2633,0,0.3333,0.3333,0.3333,0.319,0.2985,0.00192,0.0107,0,0.3333,0.3333,0.3333,0.112,0.1857,-0.02878,-0.16841,2.308,39.6,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,37.975,0.0,1.624,1.624,69.323,4.668,68.076
12,2026-05-14T17:30:29.752321+00:00,instagram,ISL,20.276,22.209,20.276,0.5,0.5,33.699,30.642,0.4762,0.5238,0.702,0.4071,2,0.3333,0.3333,0.3333,2.595,0.6847,0.10949,0.15206,1,0.3333,0.3333,0.3333,0.799,0.4804,-0.02014,-0.04321,2,0.0,0.0,1.0,2.758,0.6667,0.07577,0.10765,6.151,39.85,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,31.326,3.056,1.517,8.523,72.379,6.185,76.599
13,2026-05-14T17:30:35.759018+00:00,instagram,ISL,13.828,26.484,13.828,0.5,0.5,27.914,34.99,0.5562,0.4438,0.716,0.4122,0,0.3333,0.3333,0.3333,1.0,0.5701,-0.04999,-0.14067,1,0.3333,0.3333,0.3333,0.844,0.478,-0.01563,-0.03336,2,0.0,0.0,1.0,2.227,0.6667,0.02272,0.03351,4.071,31.985,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,32.508,0.0,0.0,0.0,72.379,6.185,76.599
14,2026-05-14T17:30:41.765115+00:00,instagram,ISL,16.263,29.167,16.263,0.5,0.5,31.052,37.747,0.5487,0.4513,0.7295,0.4172,0,0.3333,0.3333,0.3333,0.655,0.5619,-0.08454,-0.25093,2,0.3333,0.3333,0.3333,4.207,0.6656,0.32072,0.42474,2,0.0,0.0,1.0,2.676,0.6667,0.06764,0.09663,7.538,38.59,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.0,0.0,1.0,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,35.602,0.0,2.988,2.988,72.379,9.173,79.588
15,2026-05-14T17:30:47.771348+00:00,browsing,ISL,30.137,29.495,30.137,0.5,0.5,45.669,38.15,0.4551,0.5449,0.7425,0.4223,0,0.3333,0.3333,0.3333,0.736,0.5136,-0.0764,-0.22383,1,0.3333,0.3333,0.3333,0.721,0.4286,-0.02787,-0.0603,1,0.3333,0.3333,0.3333,3.172,0.6667,0.11716,0.14683,4.629,50.298,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,38.745,7.519,1.8,11.554,79.898,10.974,91.141
16,2026-05-14T17:30:53.777085+00:00,browsing,ISL,18.59,25.772,18.59,0.5,0.5,34.904,34.502,0.4971,0.5029,0.7548,0.4273,1,0.3333,0.3333,0.3333,0.844,0.4992,-0.06558,-0.1312,1,0.3333,0.3333,0.3333,0.537,0.429,-0.04629,-0.10226,1,0.3333,0.3333,0.3333,2.655,0.6667,0.06553,0.08477,4.037,38.941,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,35.096,0.402,1.25,3.845,80.301,12.223,94.986
17,2026-05-14T17:30:59.790053+00:00,browsing,GND,17.438,21.558,21.558,0.5,0.5,34.57,30.364,0.4676,0.5324,0.7665,0.4322,2,0.3333,0.3333,0.3333,0.638,0.4667,0.0138,0.02973,1,0.3333,0.3333,0.3333,0.37,0.2575,0.00696,0.02407,2,0.3333,0.3333,0.3333,0.378,0.2755,-0.00225,-0.00737,1.385,31.749,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,30.958,0.0,0.791,0.791,80.301,13.014,95.777
18,2026-05-14T17:31:05.802289+00:00,browsing,GND,19.079,29.368,29.368,0.5,0.5,37.062,38.251,0.5079,0.4921,0.7776,0.4371,1,0.3333,0.3333,0.3333,0.298,0.2963,-0.02023,-0.06395,2,0.3333,0.3333,0.3333,0.222,0.4332,-0.00782,-0.01934,0,0.3333,0.3333,0.3333,0.062,0.1029,-0.03378,-0.3504,0.582,38.833,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,38.845,1.189,0.0,0.0,81.49,13.014,95.777
19,2026-05-14T17:31:11.812421+00:00,browsing,GND,14.182,25.963,25.963,0.5,0.5,33.044,34.924,0.5138,0.4862,0.7879,0.442,1,0.3333,0.3333,0.3333,0.366,0.2956,-0.01339,-0.04189,1,0.3333,0.3333,0.3333,0.145,0.2572,-0.01546,-0.05564,2,0.3333,0.3333,0.3333,0.14,0.2755,-0.02598,-0.08868,0.652,35.576,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,35.518,1.881,0.058,0.058,83.37,13.073,95.835
20,2026-05-14T17:31:17.816739+00:00,browsing,GND,35.755,29.351,29.351,0.5,0.5,55.515,38.391,0.4088,0.5912,0.7976,0.4469,0,0.3333,0.3333,0.3333,0.654,0.3196,0.01545,0.0654,1,0.3333,0.3333,0.3333,0.383,0.2572,0.00829,0.02861,2,0.3333,0.3333,0.3333,0.131,0.2755,-0.02692,-0.09206,1.168,39.559,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,38.984,0.0,0.576,0.576,83.37,13.648,96.411
