ho_id,timestamp,task_type,path,isl_ms,gnd_ms,prop_ms,path_p_isl,path_p_gnd,access_cost_isl,access_cost_gnd,inv_cost_p_isl,inv_cost_p_gnd,trgsat_bg,tn_bg,amf_inst,amf_p0,amf_p1,amf_p2,amf_ms,amf_rho,amf_x,amf_cost,smf_inst,smf_p0,smf_p1,smf_p2,smf_ms,smf_rho,smf_x,smf_cost,upf_inst,upf_p0,upf_p1,upf_p2,upf_ms,upf_rho,upf_x,upf_cost,core_ms,total_ms,on_amf_p0,on_amf_p1,on_amf_p2,on_smf_p0,on_smf_p1,on_smf_p2,on_upf_p0,on_upf_p1,on_upf_p2,gnd_amf_p0,gnd_amf_p1,gnd_amf_p2,gnd_smf_p0,gnd_smf_p1,gnd_smf_p2,gnd_upf_p0,gnd_upf_p1,gnd_upf_p2,on_amf_B0,on_amf_B1,on_amf_B2,on_smf_B0,on_smf_B1,on_smf_B2,on_upf_B0,on_upf_B1,on_upf_B2,gnd_amf_B0,gnd_amf_B1,gnd_amf_B2,gnd_smf_B0,gnd_smf_B1,gnd_smf_B2,gnd_upf_B0,gnd_upf_B1,gnd_upf_B2,global_oracle_ms,access_regret_ms,inst_regret_ms,global_regret_ms,cum_access_regret_ms,cum_inst_regret_ms,cum_global_regret_ms
11,2026-05-14T16:27:38.905305+00:00,gaming,ISL,19.596,25.371,19.596,0.5,0.5,32.396,33.732,0.5101,0.4899,0.6875,0.402,0,0.3333,0.3333,0.3333,0.464,0.3511,-0.02356,-0.06384,1,0.3333,0.3333,0.3333,1.496,0.1978,0.0996,0.18993,1,0.3333,0.3333,0.3333,1.946,0.237,0.09459,0.14809,3.906,36.303,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,33.917,0.0,2.385,2.385,50.687,6.454,56.175
12,2026-05-14T16:27:44.912677+00:00,gaming,ISL,31.038,29.492,31.038,0.5,0.5,44.462,37.925,0.4603,0.5397,0.702,0.4071,1,0.3333,0.3333,0.3333,0.868,0.263,0.01677,0.03097,2,0.3333,0.3333,0.3333,1.393,0.2913,0.08933,0.13749,2,0.3333,0.3333,0.3333,1.734,0.4444,0.07337,0.06395,3.995,48.456,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,38.43,6.536,2.49,10.027,57.223,8.943,66.201
13,2026-05-14T16:27:50.918178+00:00,gaming,ISL,30.052,21.666,30.052,0.5,0.5,44.138,30.172,0.406,0.594,0.716,0.4122,2,0.3333,0.3333,0.3333,0.756,0.2889,0.00557,0.00832,0,0.3333,0.3333,0.3333,0.618,0.2551,0.01184,0.03148,1,0.3333,0.3333,0.3333,0.407,0.237,-0.05932,-0.10548,1.781,45.919,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,30.677,13.966,0.294,15.243,71.189,9.237,81.444
14,2026-05-14T16:27:56.931805+00:00,gaming,GND,37.148,30.229,30.229,0.5,0.5,51.937,38.809,0.4277,0.5723,0.7295,0.4172,0,0.3333,0.3333,0.3333,0.166,0.2114,-0.00841,-0.03751,1,0.3333,0.3333,0.3333,0.279,0.116,0.01294,0.0443,0,0.3333,0.3333,0.3333,0.047,0.0229,-0.01531,-0.31199,0.492,39.301,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,39.313,0.0,0.0,0.0,71.189,9.237,81.444
15,2026-05-14T16:28:02.942683+00:00,gaming,ISL,29.042,26.084,29.042,0.5,0.5,44.574,34.738,0.438,0.562,0.7425,0.4223,1,0.3333,0.3333,0.3333,5.465,0.2391,0.47647,0.63836,1,0.3333,0.3333,0.3333,0.483,0.1905,-0.00173,-0.00365,1,0.3333,0.3333,0.3333,0.849,0.237,-0.0151,-0.02582,6.796,51.37,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,35.242,9.836,5.352,16.128,81.025,14.589,97.572
16,2026-05-14T16:28:08.949400+00:00,gaming,ISL,19.069,24.95,19.069,0.5,0.5,35.383,33.68,0.4877,0.5123,0.7548,0.4273,2,0.3333,0.3333,0.3333,0.939,0.3035,0.02389,0.03521,2,0.3333,0.3333,0.3333,0.803,0.3129,0.03032,0.04882,1,0.3333,0.3333,0.3333,0.256,0.237,-0.07436,-0.13408,1.999,37.381,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,34.184,1.703,0.577,3.198,82.728,15.166,100.77
17,2026-05-14T16:28:14.953016+00:00,gaming,GND,17.291,28.671,28.671,0.5,0.5,34.423,37.477,0.5212,0.4788,0.7665,0.4322,0,0.3333,0.3333,0.3333,0.253,0.2096,0.0003,0.00132,2,0.3333,0.3333,0.3333,1.669,0.2268,0.15191,0.3164,2,0.3333,0.3333,0.3333,0.101,0.1469,-0.00989,-0.0273,2.023,39.5,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,35.822,3.053,1.52,3.678,85.782,16.686,104.448
18,2026-05-14T16:28:21.434595+00:00,gaming,ISL,15.58,26.716,15.58,0.5,0.5,33.563,35.599,0.5147,0.4853,0.7776,0.4371,2,0.3333,0.3333,0.3333,1.456,0.3144,0.07557,0.10738,0,0.3333,0.3333,0.3333,0.134,0.1894,-0.03662,-0.1041,0,0.3333,0.3333,0.3333,0.149,0.1111,-0.08508,-0.36572,1.739,35.302,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,34.939,0.0,0.363,0.363,85.782,17.049,104.811
19,2026-05-14T16:28:27.433972+00:00,gaming,GND,21.084,26.181,26.181,0.5,0.5,39.946,35.142,0.468,0.532,0.7879,0.442,1,0.3333,0.3333,0.3333,0.286,0.1323,0.00363,0.01106,2,0.3333,0.3333,0.3333,0.533,0.2313,0.03828,0.08965,1,0.3333,0.3333,0.3333,0.194,0.0571,-0.00058,-0.00409,1.013,36.156,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,35.645,0.0,0.51,0.51,85.782,17.559,105.322
20,2026-05-14T16:28:33.443187+00:00,gaming,ISL,28.419,38.73,28.419,0.5,0.5,48.179,47.769,0.4979,0.5021,0.7976,0.4469,2,0.3333,0.3333,0.3333,1.786,0.3258,0.10858,0.15089,1,0.3333,0.3333,0.3333,0.345,0.2019,-0.01553,-0.03316,0,0.3333,0.3333,0.3333,0.259,0.1111,-0.07413,-0.31042,2.389,50.568,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,48.272,0.409,1.056,2.296,86.191,18.616,107.618
