ho_id,timestamp,task_type,path,isl_ms,gnd_ms,prop_ms,path_p_isl,path_p_gnd,access_cost_isl,access_cost_gnd,inv_cost_p_isl,inv_cost_p_gnd,trgsat_bg,tn_bg,amf_inst,amf_p0,amf_p1,amf_p2,amf_ms,amf_rho,amf_x,amf_cost,smf_inst,smf_p0,smf_p1,smf_p2,smf_ms,smf_rho,smf_x,smf_cost,upf_inst,upf_p0,upf_p1,upf_p2,upf_ms,upf_rho,upf_x,upf_cost,core_ms,total_ms,on_amf_p0,on_amf_p1,on_amf_p2,on_smf_p0,on_smf_p1,on_smf_p2,on_upf_p0,on_upf_p1,on_upf_p2,gnd_amf_p0,gnd_amf_p1,gnd_amf_p2,gnd_smf_p0,gnd_smf_p1,gnd_smf_p2,gnd_upf_p0,gnd_upf_p1,gnd_upf_p2,on_amf_B0,on_amf_B1,on_amf_B2,on_smf_B0,on_smf_B1,on_smf_B2,on_upf_B0,on_upf_B1,on_upf_B2,gnd_amf_B0,gnd_amf_B1,gnd_amf_B2,gnd_smf_B0,gnd_smf_B1,gnd_smf_B2,gnd_upf_B0,gnd_upf_B1,gnd_upf_B2,global_oracle_ms,access_regret_ms,inst_regret_ms,global_regret_ms,cum_access_regret_ms,cum_inst_regret_ms,cum_global_regret_ms
11,2026-05-14T16:57:39.782899+00:00,youtube,GND,15.654,25.167,25.167,0.5,0.5,28.454,33.528,0.5409,0.4591,0.6875,0.402,1,0.3333,0.3333,0.3333,0.303,0.2397,-0.11969,-0.4566,0,0.3333,0.3333,0.3333,0.168,0.2449,-0.0832,-0.62719,1,0.3333,0.3333,0.3333,0.075,0.15,-0.1425,-1.0936,0.546,34.074,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,30.92,5.074,0.0,3.154,20.186,8.513,31.46
12,2026-05-14T16:57:45.790758+00:00,youtube,ISL,17.285,24.778,17.285,0.5,0.5,30.709,33.211,0.5196,0.4804,0.702,0.4071,0,0.3333,0.3333,0.3333,0.452,0.4618,-0.35481,-2.6791,0,0.3333,0.3333,0.3333,0.788,0.3801,-0.22118,-0.90929,1,0.3333,0.3333,0.3333,2.227,0.5704,-0.37726,-0.62175,3.468,34.176,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,33.152,0.0,1.024,1.024,20.186,9.537,32.483
13,2026-05-14T16:57:51.795746+00:00,youtube,GND,17.755,21.772,21.772,0.5,0.5,31.841,30.278,0.4874,0.5126,0.716,0.4122,1,0.3333,0.3333,0.3333,0.343,0.2366,-0.11574,-0.43764,0,0.3333,0.3333,0.3333,0.214,0.2439,-0.07861,-0.58016,0,0.3333,0.3333,0.3333,0.144,0.1,-0.13558,-2.97709,0.701,30.979,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,30.89,0.0,0.089,0.089,20.186,9.625,32.572
14,2026-05-14T16:57:57.807463+00:00,youtube,GND,16.377,28.907,28.907,0.5,0.5,31.166,37.487,0.546,0.454,0.7295,0.4172,1,0.3333,0.3333,0.3333,0.158,0.2353,-0.13416,-0.5291,0,0.3333,0.3333,0.3333,0.197,0.2431,-0.08032,-0.59749,2,0.3333,0.3333,0.3333,0.107,0.2,-0.13931,-0.66863,0.462,37.949,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,33.555,6.321,0.0,4.394,26.507,9.625,36.967
15,2026-05-14T16:58:03.815925+00:00,gaming,GND,16.088,28.895,28.895,0.5,0.5,31.62,37.55,0.5429,0.4571,0.7425,0.4223,1,0.3333,0.3333,0.3333,0.504,0.1361,-0.09955,-0.36368,2,0.3333,0.3333,0.3333,0.988,0.2218,-0.00119,-0.00292,1,0.3333,0.3333,0.3333,0.065,0.0571,-0.14352,-6.90776,1.557,39.107,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,33.064,5.929,1.053,6.042,32.436,10.679,43.009
16,2026-05-14T16:58:09.826877+00:00,gaming,GND,16.445,29.104,29.104,0.5,0.5,32.758,37.834,0.536,0.464,0.7548,0.4273,0,0.3333,0.3333,0.3333,0.256,0.2105,-0.1244,-0.78583,1,0.3333,0.3333,0.3333,0.321,0.115,-0.06795,-0.27158,2,0.3333,0.3333,0.3333,0.363,0.1469,-0.11371,-0.37041,0.939,38.774,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,34.18,5.076,0.436,4.594,37.512,11.114,47.603
17,2026-05-14T16:58:15.829693+00:00,gaming,ISL,18.146,29.03,18.146,0.5,0.5,35.278,37.837,0.5175,0.4825,0.7665,0.4322,0,0.3333,0.3333,0.3333,1.452,0.2978,-0.25478,-1.10499,0,0.3333,0.3333,0.3333,0.154,0.2012,-0.28458,-1.46263,0,0.3333,0.3333,0.3333,0.082,0.1111,-0.59185,-6.90776,1.688,36.966,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,36.677,0.0,0.29,0.29,37.512,11.404,47.892
18,2026-05-14T16:58:21.841527+00:00,gaming,ISL,29.467,26.399,29.467,0.5,0.5,47.45,35.282,0.4265,0.5735,0.7776,0.4371,1,0.3333,0.3333,0.3333,3.099,0.2221,-0.09014,-0.18514,0,0.3333,0.3333,0.3333,0.156,0.1894,-0.28442,-1.46079,2,0.3333,0.3333,0.3333,1.43,0.4444,-0.457,-0.52984,4.684,52.134,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,35.786,12.168,3.309,16.349,49.679,14.713,64.241
19,2026-05-14T16:58:27.856709+00:00,gaming,ISL,29.429,21.257,29.429,0.5,0.5,48.291,30.218,0.3849,0.6151,0.7879,0.442,0,0.3333,0.3333,0.3333,0.199,0.268,-0.38006,-6.06147,1,0.3333,0.3333,0.3333,0.448,0.1978,-0.25521,-0.76776,2,0.3333,0.3333,0.3333,1.458,0.4444,-0.45424,-0.52562,2.105,50.396,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,30.721,18.073,0.751,19.675,67.752,15.464,83.916
20,2026-05-14T16:58:33.860005+00:00,gaming,ISL,25.405,33.396,25.405,0.5,0.5,45.164,42.436,0.4844,0.5156,0.7976,0.4469,1,0.3333,0.3333,0.3333,0.402,0.2155,-0.3598,-1.12278,2,0.3333,0.3333,0.3333,0.863,0.3339,-0.21366,-0.4347,1,0.3333,0.3333,0.3333,0.258,0.237,-0.57425,-3.4752,1.523,46.687,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,,,,,,,,,,,,,,,,,,,42.938,2.729,0.19,3.749,70.481,15.654,87.665
