timestamp,seq,msg_id,prop_delay_ms,isl_ms
2026-05-07T08:39:00.653481+00:00,65,0x01,5.377,5.377
2026-05-07T08:39:00.974135+00:00,68,0x01,5.377,5.377
2026-05-07T08:39:01.293563+00:00,71,0x01,5.377,5.377
2026-05-07T08:39:01.615466+00:00,73,0x01,5.377,5.377
2026-05-07T08:39:03.441072+00:00,85,0x01,5.399,5.399
2026-05-07T08:39:03.760146+00:00,87,0x01,5.399,5.399
2026-05-07T08:39:04.078580+00:00,91,0x01,5.399,5.399
2026-05-07T08:39:04.402871+00:00,94,0x01,5.399,5.399
2026-05-07T08:39:05.338368+00:00,102,0x01,5.422,5.422
2026-05-07T08:39:06.969275+00:00,155,0x01,5.456,5.456
2026-05-07T08:39:07.607309+00:00,160,0x01,5.456,5.456
2026-05-07T08:39:07.930790+00:00,164,0x01,5.456,5.456
2026-05-07T08:39:08.567895+00:00,168,0x01,5.487,5.487
2026-05-07T08:39:08.858096+00:00,171,0x01,5.487,5.487
2026-05-07T08:39:09.434778+00:00,167,0x01,5.487,5.487
2026-05-07T08:39:09.760442+00:00,170,0x01,5.487,5.487
2026-05-07T08:39:10.083051+00:00,174,0x01,5.487,5.487
2026-05-07T08:39:10.724305+00:00,180,0x01,5.516,5.516
2026-05-07T08:39:11.048888+00:00,182,0x01,5.516,5.516
2026-05-07T08:39:11.370100+00:00,185,0x01,5.516,5.516
2026-05-07T08:39:11.692358+00:00,188,0x01,5.516,5.516
2026-05-07T08:39:12.982005+00:00,238,0x01,5.541,5.541
2026-05-07T08:39:13.298617+00:00,240,0x01,5.541,5.541
2026-05-07T08:39:13.632678+00:00,244,0x01,5.541,5.541
2026-05-07T08:39:13.951532+00:00,247,0x01,5.541,5.541
2026-05-07T08:39:14.589487+00:00,252,0x01,5.561,5.561
2026-05-07T08:39:14.912951+00:00,255,0x01,5.561,5.561
2026-05-07T08:39:15.234175+00:00,1,0x01,5.561,5.561
2026-05-07T08:39:26.149153+00:00,169,0x01,5.701,5.701
2026-05-07T08:39:27.098045+00:00,178,0x01,5.732,5.732
2026-05-07T08:39:27.420395+00:00,181,0x01,5.732,5.732
2026-05-07T08:39:27.739919+00:00,185,0x01,5.732,5.732
2026-05-07T08:39:28.084948+00:00,187,0x01,5.732,5.732
2026-05-07T08:39:28.692229+00:00,193,0x01,5.765,5.765
2026-05-07T08:39:29.273327+00:00,190,0x01,5.765,5.765
2026-05-07T08:39:29.598445+00:00,192,0x01,5.765,5.765
2026-05-07T08:39:29.918253+00:00,195,0x01,5.765,5.765
2026-05-07T08:39:30.549137+00:00,201,0x01,5.765,5.765
2026-05-07T08:39:30.873067+00:00,205,0x01,5.794,5.794
2026-05-07T08:39:31.196675+00:00,207,0x01,5.794,5.794
2026-05-07T08:39:31.521875+00:00,210,0x01,5.794,5.794
2026-05-07T08:39:32.793738+00:00,1,0x01,5.822,5.822
2026-05-07T08:39:33.748882+00:00,11,0x01,5.822,5.822
2026-05-07T08:39:34.072300+00:00,13,0x01,5.822,5.822
2026-05-07T08:39:35.066589+00:00,22,0x01,5.842,5.842
2026-05-07T08:39:35.918689+00:00,23,0x01,5.842,5.842
2026-05-07T08:39:36.866573+00:00,32,0x01,5.87,5.87
2026-05-07T08:39:37.182848+00:00,35,0x01,5.87,5.87
2026-05-07T08:39:37.813352+00:00,42,0x01,5.87,5.87
2026-05-07T08:39:38.134123+00:00,44,0x01,5.87,5.87
2026-05-07T08:39:39.423485+00:00,89,0x01,5.904,5.904
2026-05-07T08:39:39.750360+00:00,91,0x01,5.904,5.904
2026-05-07T08:39:40.392574+00:00,98,0x01,5.904,5.904
2026-05-07T08:39:40.723487+00:00,101,0x01,5.933,5.933
2026-05-07T08:39:41.047338+00:00,103,0x01,5.933,5.933
2026-05-07T08:39:41.695044+00:00,109,0x01,5.933,5.933
2026-05-07T08:39:41.997259+00:00,112,0x01,5.933,5.933
2026-05-07T08:39:42.986886+00:00,155,0x01,5.963,5.963
2026-05-07T08:39:43.625054+00:00,161,0x01,5.963,5.963
2026-05-07T08:39:43.953050+00:00,165,0x01,5.963,5.963
2026-05-07T08:39:44.275022+00:00,167,0x01,5.963,5.963
2026-05-07T08:39:44.597069+00:00,169,0x01,5.963,5.963
2026-05-07T08:39:45.558036+00:00,178,0x01,5.984,5.984
2026-05-07T08:39:56.196398+00:00,91,0x01,6.126,6.126
2026-05-07T08:39:56.519482+00:00,94,0x01,6.126,6.126
2026-05-07T08:39:56.847097+00:00,97,0x01,6.147,6.147
2026-05-07T08:39:57.493096+00:00,102,0x01,6.147,6.147
2026-05-07T08:39:57.819458+00:00,106,0x01,6.147,6.147
2026-05-07T08:39:58.145827+00:00,108,0x01,6.147,6.147
2026-05-07T08:39:59.337424+00:00,113,0x01,6.181,6.181
2026-05-07T08:39:59.660561+00:00,115,0x01,6.181,6.181
2026-05-07T08:39:59.988037+00:00,118,0x01,6.181,6.181
2026-05-07T08:40:00.315967+00:00,121,0x01,6.181,6.181
2026-05-07T08:40:00.954426+00:00,126,0x01,6.213,6.213
2026-05-07T08:40:01.592486+00:00,132,0x01,6.213,6.213
2026-05-07T08:40:01.905697+00:00,135,0x01,6.213,6.213
2026-05-07T08:40:02.901771+00:00,185,0x01,6.242,6.242
2026-05-07T08:40:03.537936+00:00,192,0x01,6.242,6.242
2026-05-07T08:40:03.859375+00:00,195,0x01,6.242,6.242
2026-05-07T08:40:04.813147+00:00,204,0x01,6.267,6.267
2026-05-07T08:40:05.132794+00:00,207,0x01,6.267,6.267
2026-05-07T08:40:05.416733+00:00,209,0x01,6.267,6.267
2026-05-07T08:40:26.395283+00:00,21,0x01,6.55,6.55
2026-05-07T08:40:26.714475+00:00,25,0x01,6.569,6.569
2026-05-07T08:40:27.658517+00:00,32,0x01,6.569,6.569
2026-05-07T08:40:27.980371+00:00,36,0x01,6.569,6.569
2026-05-07T08:40:29.142710+00:00,35,0x01,6.595,6.595
2026-05-07T08:40:29.484694+00:00,36,0x01,6.595,6.595
2026-05-07T08:40:29.804148+00:00,39,0x01,6.595,6.595
2026-05-07T08:40:30.123904+00:00,42,0x01,6.595,6.595
2026-05-07T08:40:30.446455+00:00,45,0x01,6.595,6.595
2026-05-07T08:40:30.768048+00:00,48,0x01,6.631,6.631
2026-05-07T08:40:31.090447+00:00,51,0x01,6.631,6.631
2026-05-07T08:40:31.412352+00:00,54,0x01,6.631,6.631
2026-05-07T08:40:31.708801+00:00,57,0x01,6.631,6.631
2026-05-07T08:40:33.012633+00:00,108,0x01,6.661,6.661
2026-05-07T08:40:33.334084+00:00,111,0x01,6.661,6.661
2026-05-07T08:40:34.281300+00:00,120,0x01,6.661,6.661
2026-05-07T08:40:34.600002+00:00,123,0x01,6.661,6.661
2026-05-07T08:40:34.921920+00:00,125,0x01,6.69,6.69
2026-05-07T08:40:35.205599+00:00,128,0x01,6.69,6.69
2026-05-07T08:40:45.716875+00:00,18,0x01,6.83,6.83
2026-05-07T08:40:46.040551+00:00,21,0x01,6.83,6.83
2026-05-07T08:40:46.360457+00:00,23,0x01,6.83,6.83
2026-05-07T08:40:47.333582+00:00,32,0x01,6.854,6.854
2026-05-07T08:40:47.658811+00:00,35,0x01,6.854,6.854
2026-05-07T08:40:49.265026+00:00,87,0x01,6.874,6.874
2026-05-07T08:40:49.593784+00:00,91,0x01,6.874,6.874
2026-05-07T08:40:49.924890+00:00,94,0x01,6.874,6.874
2026-05-07T08:40:50.564809+00:00,98,0x01,6.874,6.874
2026-05-07T08:40:50.892735+00:00,101,0x01,6.908,6.908
2026-05-07T08:40:51.528106+00:00,108,0x01,6.908,6.908
2026-05-07T08:40:51.815246+00:00,110,0x01,6.908,6.908
2026-05-07T08:40:52.393358+00:00,108,0x01,6.908,6.908
2026-05-07T08:40:53.041355+00:00,115,0x01,6.941,6.941
2026-05-07T08:40:53.371340+00:00,118,0x01,6.941,6.941
2026-05-07T08:40:53.695295+00:00,120,0x01,6.941,6.941
2026-05-07T08:40:54.329018+00:00,126,0x01,6.941,6.941
2026-05-07T08:40:54.949860+00:00,132,0x01,6.97,6.97
2026-05-07T08:40:55.934754+00:00,178,0x01,6.97,6.97
2026-05-07T08:40:56.257502+00:00,181,0x01,6.97,6.97
2026-05-07T08:40:56.906714+00:00,187,0x01,6.996,6.996
2026-05-07T08:40:57.229740+00:00,190,0x01,6.996,6.996
2026-05-07T08:40:57.861752+00:00,196,0x01,6.996,6.996
2026-05-07T08:40:58.185825+00:00,199,0x01,6.996,6.996
2026-05-07T08:40:58.475926+00:00,202,0x01,6.996,6.996
2026-05-07T08:40:59.366655+00:00,202,0x01,7.015,7.015
2026-05-07T08:40:59.707186+00:00,205,0x01,7.015,7.015
2026-05-07T08:41:00.343669+00:00,211,0x01,7.015,7.015
2026-05-07T08:41:00.979694+00:00,216,0x01,7.046,7.046
2026-05-07T08:41:02.585903+00:00,11,0x01,7.046,7.046
2026-05-07T08:41:02.920996+00:00,14,0x01,7.081,7.081
2026-05-07T08:41:03.876946+00:00,22,0x01,7.081,7.081
2026-05-07T08:41:04.519665+00:00,28,0x01,7.081,7.081
2026-05-07T08:41:04.847111+00:00,31,0x01,7.11,7.11
2026-05-07T08:41:05.709875+00:00,32,0x01,7.11,7.11
2026-05-07T08:41:06.036991+00:00,35,0x01,7.11,7.11
2026-05-07T08:41:06.678902+00:00,42,0x01,7.11,7.11
2026-05-07T08:41:07.341625+00:00,46,0x01,7.138,7.138
2026-05-07T08:41:09.257428+00:00,102,0x01,7.156,7.156
2026-05-07T08:41:09.580128+00:00,106,0x01,7.156,7.156
2026-05-07T08:41:09.903413+00:00,108,0x01,7.156,7.156
2026-05-07T08:41:10.556008+00:00,115,0x01,7.156,7.156
2026-05-07T08:41:10.878116+00:00,118,0x01,7.184,7.184
2026-05-07T08:41:11.196942+00:00,120,0x01,7.184,7.184
2026-05-07T08:41:11.794106+00:00,126,0x01,7.184,7.184
2026-05-07T08:41:12.371330+00:00,122,0x01,7.184,7.184
2026-05-07T08:41:12.689659+00:00,126,0x01,7.184,7.184
2026-05-07T08:41:13.328953+00:00,132,0x01,7.221,7.221
2026-05-07T08:41:13.650289+00:00,135,0x01,7.221,7.221
2026-05-07T08:41:13.973810+00:00,138,0x01,7.221,7.221
2026-05-07T08:41:14.294694+00:00,141,0x01,7.221,7.221
2026-05-07T08:41:14.615295+00:00,143,0x01,7.221,7.221
2026-05-07T08:42:06.529774+00:00,165,0x01,7.951,7.951
2026-05-07T08:42:06.891255+00:00,167,0x01,7.981,7.981
2026-05-07T08:42:07.218708+00:00,169,0x01,7.981,7.981
2026-05-07T08:42:07.547483+00:00,173,0x01,7.981,7.981
2026-05-07T08:42:08.439978+00:00,178,0x01,7.981,7.981
2026-05-07T08:42:08.760594+00:00,180,0x01,7.981,7.981
2026-05-07T08:42:09.089900+00:00,183,0x01,8.01,8.01
2026-05-07T08:42:09.729621+00:00,188,0x01,8.01,8.01
2026-05-07T08:42:10.045974+00:00,192,0x01,8.01,8.01
2026-05-07T08:42:10.380067+00:00,194,0x01,8.01,8.01
2026-05-07T08:42:11.984518+00:00,247,0x01,8.031,8.031
2026-05-07T08:42:12.309892+00:00,250,0x01,8.031,8.031
2026-05-07T08:42:12.633243+00:00,252,0x01,8.031,8.031
2026-05-07T08:42:13.292295+00:00,2,0x01,8.052,8.052
2026-05-07T08:42:13.616999+00:00,6,0x01,8.052,8.052
2026-05-07T08:42:13.940007+00:00,9,0x01,8.052,8.052
2026-05-07T08:42:14.261006+00:00,11,0x01,8.052,8.052
2026-05-07T08:42:14.553049+00:00,14,0x01,8.052,8.052
2026-05-07T08:42:15.461122+00:00,18,0x01,8.09,8.09
2026-05-07T08:42:15.782154+00:00,21,0x01,8.09,8.09
2026-05-07T08:42:16.102699+00:00,23,0x01,8.09,8.09
2026-05-07T08:42:16.754505+00:00,28,0x01,8.09,8.09
2026-05-07T08:42:17.081003+00:00,31,0x01,8.122,8.122
2026-05-07T08:42:17.406674+00:00,35,0x01,8.122,8.122
2026-05-07T08:42:18.709306+00:00,85,0x01,8.122,8.122
2026-05-07T08:42:19.357279+00:00,91,0x01,8.151,8.151
2026-05-07T08:42:19.680641+00:00,94,0x01,8.151,8.151
2026-05-07T08:42:20.649942+00:00,103,0x01,8.151,8.151
2026-05-07T08:42:21.257761+00:00,108,0x01,8.174,8.174
2026-05-07T08:42:21.846960+00:00,108,0x01,8.174,8.174
2026-05-07T08:42:22.487031+00:00,115,0x01,8.174,8.174
2026-05-07T08:42:22.809649+00:00,118,0x01,8.174,8.174
2026-05-07T08:42:23.132508+00:00,120,0x01,8.192,8.192
2026-05-07T08:42:23.454678+00:00,122,0x01,8.192,8.192
2026-05-07T08:42:23.776635+00:00,126,0x01,8.192,8.192
2026-05-07T08:42:24.384841+00:00,132,0x01,8.192,8.192
2026-05-07T08:42:25.414650+00:00,178,0x01,8.228,8.228
2026-05-07T08:42:25.740599+00:00,181,0x01,8.228,8.228
2026-05-07T08:42:26.072205+00:00,185,0x01,8.228,8.228
2026-05-07T08:42:26.399566+00:00,187,0x01,8.228,8.228
2026-05-07T08:42:27.047918+00:00,193,0x01,8.262,8.262
2026-05-07T08:42:27.375930+00:00,195,0x01,8.262,8.262
2026-05-07T08:42:28.563552+00:00,204,0x01,8.262,8.262
2026-05-07T08:42:28.890075+00:00,207,0x01,8.292,8.292
2026-05-07T08:42:29.217015+00:00,211,0x01,8.292,8.292
2026-05-07T08:42:29.867479+00:00,216,0x01,8.292,8.292
2026-05-07T08:42:30.511374+00:00,222,0x01,8.292,8.292
2026-05-07T08:42:30.835515+00:00,225,0x01,8.292,8.292
2026-05-07T08:42:32.097811+00:00,18,0x01,8.317,8.317
2026-05-07T08:42:32.423812+00:00,21,0x01,8.317,8.317
2026-05-07T08:42:32.747947+00:00,23,0x01,8.317,8.317
2026-05-07T08:42:33.404956+00:00,29,0x01,8.334,8.334
2026-05-07T08:42:33.728493+00:00,32,0x01,8.334,8.334
2026-05-07T08:42:34.056522+00:00,35,0x01,8.334,8.334
2026-05-07T08:42:35.558182+00:00,41,0x01,8.366,8.366
2026-05-07T08:42:35.882424+00:00,45,0x01,8.366,8.366
2026-05-07T08:42:36.520868+00:00,51,0x01,8.366,8.366
2026-05-07T08:42:36.855844+00:00,54,0x01,8.403,8.403
2026-05-07T08:42:37.516956+00:00,59,0x01,8.403,8.403
2026-05-07T08:42:46.693825+00:00,226,0x01,8.505,8.505
2026-05-07T08:42:47.031058+00:00,229,0x01,8.543,8.543
2026-05-07T08:42:47.359181+00:00,233,0x01,8.543,8.543
2026-05-07T08:42:47.682893+00:00,235,0x01,8.543,8.543
2026-05-07T08:42:47.998101+00:00,238,0x01,8.543,8.543
2026-05-07T08:42:48.992708+00:00,31,0x01,8.573,8.573
2026-05-07T08:42:49.635918+00:00,36,0x01,8.573,8.573
2026-05-07T08:42:50.276112+00:00,41,0x01,8.573,8.573
2026-05-07T08:42:50.605227+00:00,45,0x01,8.573,8.573
2026-05-07T08:42:50.930424+00:00,47,0x01,8.602,8.602
2026-05-07T08:42:52.439465+00:00,52,0x01,8.602,8.602
2026-05-07T08:42:53.088450+00:00,58,0x01,8.62,8.62
2026-05-07T08:42:53.415716+00:00,61,0x01,8.62,8.62
2026-05-07T08:42:54.056594+00:00,68,0x01,8.62,8.62
2026-05-07T08:42:54.378759+00:00,70,0x01,8.62,8.62
2026-05-07T08:43:17.583996+00:00,167,0x01,8.959,8.959
2026-05-07T08:43:18.856717+00:00,212,0x01,8.959,8.959
2026-05-07T08:43:19.182814+00:00,215,0x01,8.996,8.996
2026-05-07T08:43:19.506148+00:00,218,0x01,8.996,8.996
2026-05-07T08:43:20.781246+00:00,230,0x01,8.996,8.996
2026-05-07T08:43:21.109805+00:00,233,0x01,9.025,9.025
2026-05-07T08:43:21.400491+00:00,236,0x01,9.025,9.025
2026-05-07T08:43:21.992247+00:00,233,0x01,9.025,9.025
2026-05-07T08:43:22.322895+00:00,235,0x01,9.025,9.025
2026-05-07T08:43:22.964788+00:00,242,0x01,9.052,9.052
2026-05-07T08:43:23.298825+00:00,245,0x01,9.052,9.052
2026-05-07T08:43:23.625697+00:00,247,0x01,9.052,9.052
2026-05-07T08:43:23.956577+00:00,250,0x01,9.052,9.052
2026-05-07T08:43:24.282918+00:00,253,0x01,9.052,9.052
2026-05-07T08:43:24.581587+00:00,0,0x01,9.052,9.052
2026-05-07T08:43:59.906949+00:00,18,0x01,9.554,9.554
2026-05-07T08:44:00.230728+00:00,21,0x01,9.554,9.554
2026-05-07T08:44:01.411178+00:00,21,0x01,9.589,9.589
2026-05-07T08:44:01.735909+00:00,22,0x01,9.589,9.589
2026-05-07T08:44:02.062867+00:00,26,0x01,9.589,9.589
2026-05-07T08:44:02.389676+00:00,28,0x01,9.589,9.589
2026-05-07T08:44:02.722491+00:00,31,0x01,9.589,9.589
2026-05-07T08:44:03.046743+00:00,35,0x01,9.618,9.618
2026-05-07T08:44:03.683254+00:00,40,0x01,9.618,9.618
2026-05-07T08:44:04.952332+00:00,91,0x01,9.618,9.618
2026-05-07T08:44:05.289356+00:00,94,0x01,9.644,9.644
2026-05-07T08:44:05.613125+00:00,98,0x01,9.644,9.644
2026-05-07T08:44:05.937687+00:00,101,0x01,9.644,9.644
2026-05-07T08:44:06.262736+00:00,103,0x01,9.644,9.644
2026-05-07T08:44:06.924807+00:00,109,0x01,9.644,9.644
2026-05-07T08:44:07.260963+00:00,113,0x01,9.659,9.659
2026-05-07T08:44:07.615229+00:00,115,0x01,9.659,9.659
2026-05-07T08:44:08.599898+00:00,165,0x01,9.659,9.659
2026-05-07T08:44:09.241645+00:00,171,0x01,9.692,9.692
2026-05-07T08:44:09.571970+00:00,174,0x01,9.692,9.692
2026-05-07T08:44:10.218642+00:00,180,0x01,9.692,9.692
2026-05-07T08:44:10.540938+00:00,183,0x01,9.692,9.692
2026-05-07T08:44:11.149661+00:00,188,0x01,9.73,9.73
2026-05-07T08:44:12.039798+00:00,188,0x01,9.73,9.73
2026-05-07T08:44:12.368620+00:00,192,0x01,9.73,9.73
2026-05-07T08:44:12.694350+00:00,195,0x01,9.73,9.73
2026-05-07T08:44:13.654105+00:00,204,0x01,9.759,9.759
2026-05-07T08:44:13.978655+00:00,206,0x01,9.759,9.759
2026-05-07T08:44:14.275709+00:00,209,0x01,9.759,9.759
2026-05-07T08:44:15.256173+00:00,255,0x01,9.787,9.787
2026-05-07T08:44:15.577950+00:00,1,0x01,9.787,9.787
2026-05-07T08:44:15.903111+00:00,5,0x01,9.787,9.787
2026-05-07T08:44:16.542180+00:00,11,0x01,9.787,9.787
2026-05-07T08:44:16.865374+00:00,14,0x01,9.787,9.787
2026-05-07T08:44:17.203801+00:00,17,0x01,9.802,9.802
2026-05-07T08:44:17.807308+00:00,22,0x01,9.802,9.802
2026-05-07T08:44:18.691050+00:00,22,0x01,9.802,9.802
2026-05-07T08:44:19.323452+00:00,28,0x01,9.83,9.83
2026-05-07T08:44:19.644767+00:00,31,0x01,9.83,9.83
2026-05-07T08:44:19.967832+00:00,35,0x01,9.83,9.83
2026-05-07T08:44:20.605011+00:00,40,0x01,9.83,9.83
2026-05-07T08:44:22.204062+00:00,89,0x01,9.87,9.87
2026-05-07T08:44:23.149377+00:00,98,0x01,9.9,9.9
2026-05-07T08:44:23.476834+00:00,101,0x01,9.9,9.9
2026-05-07T08:44:23.799757+00:00,103,0x01,9.9,9.9
2026-05-07T08:44:24.401891+00:00,109,0x01,9.9,9.9
2026-05-07T08:44:25.382406+00:00,106,0x01,9.93,9.93
2026-05-07T08:44:26.015381+00:00,113,0x01,9.93,9.93
2026-05-07T08:44:26.342294+00:00,115,0x01,9.93,9.93
2026-05-07T08:44:26.983230+00:00,121,0x01,9.93,9.93
2026-05-07T08:44:58.609030+00:00,115,0x01,10.38,10.38
2026-05-07T08:44:58.936555+00:00,118,0x01,10.38,10.38
2026-05-07T08:44:59.263517+00:00,120,0x01,10.394,10.394
2026-05-07T08:44:59.926687+00:00,126,0x01,10.394,10.394
2026-05-07T08:45:00.252468+00:00,130,0x01,10.394,10.394
2026-05-07T08:45:00.582848+00:00,132,0x01,10.394,10.394
2026-05-07T08:45:00.875728+00:00,135,0x01,10.394,10.394
2026-05-07T08:45:02.110794+00:00,143,0x01,10.425,10.425
2026-05-07T08:45:02.437285+00:00,145,0x01,10.425,10.425
2026-05-07T08:45:03.407912+00:00,155,0x01,10.465,10.465
2026-05-07T08:45:04.050256+00:00,160,0x01,10.465,10.465
2026-05-07T08:45:05.073877+00:00,211,0x01,10.495,10.495
2026-05-07T08:45:05.724027+00:00,218,0x01,10.495,10.495
2026-05-07T08:45:06.700986+00:00,226,0x01,10.495,10.495
2026-05-07T08:45:07.030342+00:00,230,0x01,10.495,10.495
2026-05-07T08:45:07.358903+00:00,233,0x01,10.523,10.523
2026-05-07T08:45:08.670961+00:00,25,0x01,10.523,10.523
2026-05-07T08:45:09.009825+00:00,27,0x01,10.523,10.523
2026-05-07T08:45:09.694120+00:00,32,0x01,10.538,10.538
2026-05-07T08:45:10.026918+00:00,35,0x01,10.538,10.538
2026-05-07T08:45:10.673820+00:00,41,0x01,10.538,10.538
2026-05-07T08:45:12.496311+00:00,58,0x01,10.564,10.564
2026-05-07T08:45:12.826317+00:00,61,0x01,10.564,10.564
2026-05-07T08:45:13.475578+00:00,68,0x01,10.605,10.605
2026-05-07T08:45:13.802096+00:00,70,0x01,10.605,10.605
2026-05-07T08:45:14.420633+00:00,76,0x01,10.605,10.605
2026-05-07T08:45:15.789420+00:00,126,0x01,10.636,10.636
2026-05-07T08:45:16.118384+00:00,130,0x01,10.636,10.636
2026-05-07T08:45:16.448345+00:00,132,0x01,10.636,10.636
2026-05-07T08:45:16.775320+00:00,135,0x01,10.636,10.636
2026-05-07T08:45:17.123065+00:00,138,0x01,10.666,10.666
2026-05-07T08:45:17.461421+00:00,141,0x01,10.666,10.666
2026-05-07T08:45:17.789151+00:00,145,0x01,10.666,10.666
2026-05-07T08:45:18.079634+00:00,147,0x01,10.666,10.666
2026-05-07T08:45:18.666881+00:00,155,0x01,10.666,10.666
2026-05-07T08:45:19.312095+00:00,162,0x01,10.683,10.683
2026-05-07T08:45:19.641162+00:00,165,0x01,10.683,10.683
2026-05-07T08:45:20.288375+00:00,170,0x01,10.683,10.683
2026-05-07T08:45:20.619837+00:00,174,0x01,10.683,10.683
2026-05-07T08:45:23.520278+00:00,240,0x01,10.744,10.744
2026-05-07T08:45:24.167183+00:00,247,0x01,10.744,10.744
2026-05-07T08:45:24.500866+00:00,250,0x01,10.744,10.744
2026-05-07T08:45:24.801399+00:00,252,0x01,10.744,10.744
2026-05-07T08:45:25.393922+00:00,252,0x01,10.778,10.778
2026-05-07T08:45:25.723037+00:00,255,0x01,10.778,10.778
2026-05-07T08:45:26.680806+00:00,6,0x01,10.778,10.778
2026-05-07T08:45:27.006450+00:00,9,0x01,10.778,10.778
2026-05-07T08:45:27.651155+00:00,16,0x01,10.808,10.808
2026-05-07T08:45:27.949500+00:00,18,0x01,10.808,10.808
2026-05-07T08:45:48.582903+00:00,94,0x01,11.09,11.09
2026-05-07T08:45:49.541374+00:00,103,0x01,11.117,11.117
2026-05-07T08:45:50.181268+00:00,108,0x01,11.117,11.117
2026-05-07T08:45:51.699431+00:00,113,0x01,11.131,11.131
2026-05-07T08:45:52.022096+00:00,115,0x01,11.131,11.131
2026-05-07T08:45:52.654684+00:00,121,0x01,11.131,11.131
2026-05-07T08:45:53.290701+00:00,127,0x01,11.159,11.159
2026-05-07T08:45:54.219178+00:00,136,0x01,11.159,11.159
2026-05-07T08:45:55.223767+00:00,181,0x01,11.201,11.201
2026-05-07T08:45:55.549126+00:00,185,0x01,11.201,11.201
2026-05-07T08:45:55.877030+00:00,188,0x01,11.201,11.201
2026-05-07T08:45:57.454532+00:00,202,0x01,11.232,11.232
2026-05-07T08:46:58.320782+00:00,94,0x01,12.076,12.076
2026-05-07T08:46:58.648332+00:00,98,0x01,12.076,12.076
2026-05-07T08:46:59.314887+00:00,103,0x01,12.111,12.111
2026-05-07T08:46:59.644260+00:00,106,0x01,12.111,12.111
2026-05-07T08:46:59.971836+00:00,108,0x01,12.111,12.111
2026-05-07T08:47:00.588916+00:00,115,0x01,12.111,12.111
2026-05-07T08:47:01.907996+00:00,167,0x01,12.14,12.14
2026-05-07T08:47:02.232466+00:00,170,0x01,12.14,12.14
2026-05-07T08:47:03.493624+00:00,181,0x01,12.16,12.16
2026-05-07T08:47:03.844515+00:00,185,0x01,12.16,12.16
2026-05-07T08:47:05.121921+00:00,225,0x01,12.16,12.16
2026-05-07T08:47:05.778859+00:00,230,0x01,12.175,12.175
2026-05-07T08:47:06.428230+00:00,236,0x01,12.175,12.175
2026-05-07T08:47:06.760485+00:00,240,0x01,12.175,12.175
2026-05-07T08:47:07.090844+00:00,242,0x01,12.175,12.175
2026-05-07T08:47:07.437295+00:00,245,0x01,12.215,12.215
2026-05-07T08:47:07.736856+00:00,248,0x01,12.215,12.215
2026-05-07T08:47:48.611838+00:00,61,0x01,12.77,12.77
2026-05-07T08:47:49.254718+00:00,68,0x01,12.77,12.77
2026-05-07T08:47:49.586617+00:00,71,0x01,12.812,12.812
2026-05-07T08:47:50.201608+00:00,76,0x01,12.812,12.812
2026-05-07T08:47:51.210947+00:00,125,0x01,12.812,12.812
2026-05-07T08:47:51.556393+00:00,128,0x01,12.848,12.848
2026-05-07T08:47:52.197692+00:00,133,0x01,12.848,12.848
2026-05-07T08:47:53.158296+00:00,143,0x01,12.848,12.848
2026-05-07T08:47:54.345211+00:00,145,0x01,12.878,12.878
2026-05-07T08:47:54.673004+00:00,149,0x01,12.878,12.878
2026-05-07T08:47:55.014636+00:00,150,0x01,12.878,12.878
2026-05-07T08:47:55.650466+00:00,156,0x01,12.899,12.899
2026-05-07T08:47:55.978410+00:00,160,0x01,12.899,12.899
2026-05-07T08:47:56.901446+00:00,169,0x01,12.899,12.899
2026-05-07T08:47:58.523988+00:00,222,0x01,12.912,12.912
2026-05-07T08:47:59.182500+00:00,227,0x01,12.912,12.912
2026-05-07T08:47:59.514961+00:00,230,0x01,12.95,12.95
2026-05-07T08:48:00.162449+00:00,236,0x01,12.95,12.95
2026-05-07T08:48:00.468960+00:00,240,0x01,12.95,12.95
2026-05-07T08:48:01.465949+00:00,28,0x01,12.99,12.99
2026-05-07T08:48:01.794947+00:00,31,0x01,12.99,12.99
2026-05-07T08:48:02.435502+00:00,36,0x01,12.99,12.99
2026-05-07T08:48:02.771245+00:00,40,0x01,12.99,12.99
2026-05-07T08:48:03.095915+00:00,42,0x01,12.99,12.99
2026-05-07T08:48:03.426089+00:00,45,0x01,13.02,13.02
2026-05-07T08:48:03.752862+00:00,49,0x01,13.02,13.02
2026-05-07T08:48:04.047303+00:00,51,0x01,13.02,13.02
2026-05-07T08:48:04.627645+00:00,51,0x01,13.02,13.02
2026-05-07T08:48:05.269204+00:00,58,0x01,13.02,13.02
2026-05-07T08:48:05.599139+00:00,60,0x01,13.045,13.045
2026-05-07T08:48:06.258511+00:00,66,0x01,13.045,13.045
2026-05-07T08:48:06.588680+00:00,69,0x01,13.045,13.045
2026-05-07T08:48:06.916345+00:00,73,0x01,13.045,13.045
2026-05-07T08:48:07.220269+00:00,75,0x01,13.045,13.045
2026-05-07T08:48:37.948241+00:00,61,0x01,13.493,13.493
2026-05-07T08:48:38.894767+00:00,70,0x01,13.493,13.493
2026-05-07T08:48:39.220848+00:00,73,0x01,13.493,13.493
2026-05-07T08:48:39.547711+00:00,75,0x01,13.506,13.506
2026-05-07T08:48:41.681576+00:00,87,0x01,13.548,13.548
2026-05-07T08:48:42.048847+00:00,89,0x01,13.548,13.548
